Latitude,temperature_2m_min,pressure_msl,wind_direction_10m_dominant,Longitude,precipitation_probability_max,temperature_2m_max,TP
8.25,23.3,1009.9541666666668,268,72.625,100,29.7,11.494374988240391
8.25,23.5,1009.9125,269,72.875,100,29.9,10.9526623055003
8.25,23.7,1009.8833333333332,287,73.125,100,29.4,10.100781406278884
8.25,22.5,1009.85,284,73.375,100,25.2,8.93696977026383
8.25,20.2,1009.8291666666668,295,73.625,100,24.5,8.522164472069575
8.25,22.0,1009.7833333333332,299,73.875,48,25.8,8.654004035880853
8.25,23.1,1009.7541666666666,271,74.125,100,29.7,9.49842191384844
8.25,23.6,1009.6958333333332,271,74.375,97,30.4,10.340573391142328
8.25,24.0,1009.6541666666668,289,74.625,87,29.4,11.171259000146163
8.25,22.4,1009.6333333333332,287,74.875,100,26.0,12.018188255125704
8.25,20.1,1009.6041666666666,294,75.125,100,23.9,12.03137710246606
8.25,21.6,1009.5666666666666,301,75.375,55,25.3,12.015473417170885
8.25,22.9,1009.5458333333332,274,75.625,100,29.9,12.023234249110873
8.25,24.0,1009.4875,272,75.875,78,31.4,12.015514385058196
8.25,24.4,1009.4625,291,76.125,97,29.7,12.01079912010502
8.25,22.3,1009.4291666666668,289,76.375,100,26.3,12.011603698150054
8.25,20.1,1009.4,291,76.625,100,23.4,12.034666246277258
8.25,20.9,1008.7291666666666,300,77.375,72,25.1,12.293238488970331
8.25,22.8,1007.7333333333332,274,77.625,100,30.3,12.358808777006804
8.25,23.8,1006.1291666666666,276,78.375,81,31.5,12.436225175014613
8.25,24.1,1006.7375,292,78.625,99,29.4,12.383025388219094
8.25,22.1,1006.9083333333332,285,78.875,100,25.3,12.315917519735535
8.25,20.3,1007.0708333333332,287,79.125,100,23.1,12.284837421343978
8.25,20.6,1007.2541666666666,295,79.375,72,25.4,12.30637822591348
8.25,22.6,1008.0541666666668,274,79.75,100,30.6,9.325235919614322
8.25,23.6,1008.0541666666668,280,79.875,61,30.5,11.44190459515893
8.25,24.0,1007.7708333333334,298,80.125,99,27.9,10.827190224417558
8.25,22.2,1007.775,281,80.375,100,24.8,10.212475853676189
8.25,20.7,1007.6625,286,80.625,100,23.0,9.607475970481534
8.25,20.8,1007.4375,294,80.875,86,26.0,9.012190574833602
8.25,22.7,1007.0666666666666,277,81.125,100,30.8,8.903986948607798
8.25,22.5,1006.7458333333334,283,81.625,54,28.6,9.66174323500046
8.25,23.0,1006.8333333333334,304,81.875,100,24.9,13.833839327860334
8.25,21.0,1006.9833333333332,279,82.125,100,23.6,15.95289919999438
8.25,19.7,1007.075,285,82.375,100,21.8,15.962220957884782
8.25,19.7,1007.175,290,82.625,97,24.6,15.922986724430505
8.25,21.5,1007.2541666666666,278,82.875,94,29.4,15.010627984486248
8.25,22.9,1007.3125,278,83.125,63,29.2,12.721958672508608
8.25,23.1,1007.4041666666668,296,83.375,100,25.1,9.07488213331192
8.25,21.2,1007.5041666666666,275,83.625,100,23.4,6.92923487760576
8.25,20.4,1007.5875,281,83.875,100,22.2,7.045898907945096
8.25,20.2,1007.6791666666668,283,84.125,95,25.0,7.077952280745338
8.25,21.9,1007.7833333333332,274,84.375,97,29.6,7.083704305120043
8.25,22.4,1007.8458333333332,270,84.625,66,28.0,7.11156197141108
8.25,22.4,1007.9125,287,84.875,100,23.9,9.325235919614322
8.25,20.3,1007.975,261,85.125,100,23.2,9.325235919614322
8.25,20.0,1008.05,271,85.375,100,21.9,9.325235919614322
8.25,20.0,1008.1208333333334,267,85.625,94,23.7,9.325235919614322
8.25,21.1,1008.1833333333334,260,85.875,94,28.7,9.325235919614322
8.25,21.9,1008.2791666666668,274,86.125,71,27.0,9.325235919614322
8.25,21.4,1008.325,293,86.375,100,24.0,9.325235919614322
8.25,19.8,1008.3833333333332,270,86.625,100,22.5,9.325235919614322
8.25,19.2,1008.4583333333334,272,86.875,100,21.3,9.325235919614322
8.25,19.3,1008.5333333333332,270,87.125,87,22.7,9.325235919614322
8.25,21.0,1008.6,266,87.375,94,27.8,9.325235919614322
8.25,24.5,1008.65,282,87.625,81,30.1,9.325235919614322
8.25,23.0,1008.7125,302,87.875,100,25.6,9.325235919614322
8.25,21.7,1008.7166666666668,273,88.125,100,23.6,9.325235919614322
8.25,21.2,1008.7458333333334,273,88.375,100,23.2,9.325235919614322
8.25,21.3,1008.8041666666668,274,88.625,55,25.3,9.325235919614322
8.375,23.5,1009.2166666666668,269,77.0,87,30.3,9.325235919614322
8.375,26.1,1006.1291666666666,286,78.0,81,31.7,9.325235919614322
8.375,23.8,1007.2208333333332,310,79.875,100,25.4,9.325235919614322
8.375,22.5,1006.7458333333334,273,81.25,100,24.0,9.325235919614322
8.5,22.2,1010.2666666666668,271,68.875,100,24.1,9.325235919614322
8.5,22.4,1010.2416666666668,277,69.125,52,26.0,11.982965182952965
8.5,24.3,1010.2041666666668,273,69.375,90,31.6,11.989712177763288
8.5,25.9,1010.1791666666668,290,69.625,84,31.5,11.983665576521446
8.5,23.8,1010.1625,316,69.875,100,25.3,11.964825379227442
8.5,22.6,1010.1541666666668,274,70.125,100,23.8,11.957794749544338
8.5,22.2,1010.1416666666668,272,70.375,100,24.1,11.96257368747213
8.5,22.5,1010.125,275,70.625,71,25.9,11.95209125869376
8.5,24.1,1010.1,277,70.875,94,31.3,11.92634746320922
8.5,25.7,1010.0666666666666,294,71.125,90,32.0,11.907209533363822
8.5,23.5,1010.0375,309,71.375,100,25.3,11.894677469157566
8.5,22.9,1009.9833333333332,274,71.625,100,24.1,11.890356062136595
8.5,22.4,1009.975,274,71.875,100,24.1,11.894245312300916
8.5,22.8,1009.9791666666666,271,72.125,84,26.5,11.874759256725136
8.5,23.9,1009.95,278,72.375,97,31.5,11.831897895409256
8.5,26.2,1009.8958333333334,298,72.625,81,32.7,11.471286762238016
8.5,23.7,1009.8708333333334,303,72.875,100,25.6,10.792925857211417
8.5,23.2,1009.8291666666668,272,73.125,100,24.1,9.939282437677685
8.5,23.0,1009.7791666666668,273,73.375,100,24.7,8.910356503636827
8.5,23.3,1009.7375,262,73.625,87,26.0,8.49555120544257
8.5,24.1,1009.7,277,73.875,97,31.4,8.694866543094916
8.5,25.6,1009.675,301,74.125,77,32.7,8.824439706232496
8.5,23.4,1009.6541666666668,301,74.375,100,25.6,8.884270694855314
8.5,23.0,1009.6041666666666,269,74.625,100,23.9,9.71495630385915
8.5,22.9,1009.5666666666666,268,74.875,100,24.3,11.316496533244008
8.5,22.7,1009.525,250,75.125,86,24.8,12.084296354989682
8.5,23.7,1009.525,276,75.375,94,31.1,12.018355769096171
8.5,25.4,1009.4875,302,75.625,96,32.2,11.986971387808332
8.5,23.7,1009.4708333333332,296,75.875,100,25.6,11.99014321112616
8.5,23.3,1009.4416666666666,269,76.125,100,24.0,11.998834877442192
8.5,23.1,1009.4166666666666,260,76.375,100,24.5,12.01304638675643
8.5,22.9,1009.3875,236,76.625,91,24.8,12.0734843030804
8.5,23.9,1009.3875,277,76.875,90,31.1,12.180148626414097
8.5,25.2,1009.2166666666668,300,77.125,98,30.7,12.26626593209918
8.5,23.4,1006.4541666666668,293,77.625,100,25.0,12.39740650817212
8.5,23.2,1006.4541666666668,271,77.875,100,24.0,12.462976796208592
8.5,22.9,1006.1291666666666,258,78.125,100,25.4,12.500203250303358
8.5,22.4,1006.1291666666666,233,78.375,94,24.3,12.517066780055378
8.5,23.7,1006.5166666666668,274,78.625,95,30.5,12.457404108850858
8.5,25.2,1006.6916666666666,304,78.875,99,29.2,12.31323432709084
8.5,23.3,1006.8333333333334,287,79.125,100,25.5,12.298747361568342
8.5,23.1,1006.975,266,79.375,100,24.2,12.41394321228336
8.5,23.1,1007.1833333333334,252,79.625,100,25.8,12.164183952270182
8.5,22.5,1007.4291666666668,234,80.125,96,25.6,10.93475521078744
8.5,23.8,1007.3208333333332,269,80.375,100,29.4,10.320040840046069
8.5,24.7,1007.2875,307,80.625,100,28.7,9.705326469304696
8.5,23.2,1007.1458333333334,289,80.875,100,25.5,9.090612098563325
8.5,23.0,1006.9083333333332,265,81.125,100,24.2,8.475897727821954
8.5,23.1,1006.7458333333334,250,81.625,100,26.5,9.684877780238567
8.5,22.3,1006.8125,239,81.875,86,26.3,13.94698099729591
8.5,23.6,1006.9125,268,82.125,94,29.4,16.066040869429955
8.5,24.4,1007.0208333333334,306,82.375,100,26.6,16.0420573966407
8.5,23.3,1007.1291666666666,289,82.625,100,25.5,15.969517932506768
8.5,23.3,1007.2041666666668,266,82.875,100,24.4,15.848422477028151
8.5,23.4,1007.3125,250,83.125,100,28.6,13.577656509864845
8.5,22.4,1007.3583333333332,240,83.375,89,26.3,9.15722003101684
8.5,23.8,1007.4291666666668,267,83.625,100,29.2,7.011572775310681
8.5,24.1,1007.4916666666668,301,83.875,100,26.3,7.140714742746369
8.5,23.1,1007.5791666666668,287,84.125,100,25.3,7.231077424660171
8.5,23.3,1007.6708333333332,265,84.375,100,24.4,7.282660821052084
8.5,23.6,1007.7416666666668,250,84.625,100,28.3,7.279533522877744
8.5,22.7,1007.7958333333332,247,84.875,87,27.1,9.325235919614322
8.5,23.7,1007.85,265,85.125,100,28.9,9.325235919614322
8.5,24.1,1007.9375,290,85.375,100,26.2,9.325235919614322
8.5,22.8,1008.0083333333332,284,85.625,100,25.6,9.325235919614322
8.5,23.4,1008.0833333333334,267,85.875,100,24.9,9.325235919614322
8.5,23.8,1008.1416666666668,248,86.125,100,27.4,9.325235919614322
8.5,23.3,1008.2125,253,86.375,58,26.7,9.325235919614322
8.5,24.0,1008.2916666666666,259,86.625,100,29.6,9.325235919614322
8.5,26.8,1008.375,289,86.875,100,29.2,9.325235919614322
8.5,24.0,1008.4583333333334,291,87.125,100,27.4,9.325235919614322
8.5,25.2,1008.5041666666666,272,87.375,100,26.8,9.325235919614322
8.5,26.1,1008.5458333333332,247,87.625,100,27.9,9.325235919614322
8.5,26.5,1008.6083333333332,251,87.875,58,27.8,9.325235919614322
8.5,26.5,1008.6375,249,88.125,100,28.5,9.325235919614322
8.5,27.4,1008.6791666666668,289,88.375,100,29.2,9.325235919614322
8.5,24.2,1008.7458333333334,290,88.625,100,28.0,9.325235919614322
8.625,25.8,1009.4625,271,77.125,100,27.4,9.325235919614322
8.625,26.8,1008.6375,244,77.25,100,28.2,9.325235919614322
8.75,26.9,1010.1833333333334,247,68.875,87,28.0,9.325235919614322
8.75,26.8,1010.1791666666668,240,69.125,100,28.5,11.935828044439695
8.75,26.9,1010.1583333333332,288,69.375,100,29.1,11.95502618631916
8.75,24.5,1010.1333333333332,286,69.625,100,27.0,11.969685188147697
8.75,26.0,1010.1166666666668,270,69.875,100,27.5,11.95909944685492
8.75,27.0,1010.0791666666668,242,70.125,100,28.2,11.952068817171812
8.75,27.0,1010.0583333333334,245,70.375,87,28.2,11.945847513346491
8.75,26.0,1010.05,233,70.625,100,28.5,11.963151066491042
8.75,26.5,1010.0541666666668,288,70.875,100,29.0,11.976193494682544
8.75,25.0,1010.0083333333332,283,71.125,100,26.6,11.957055564837148
8.75,26.0,1009.9541666666668,270,71.375,100,27.9,11.92141226135824
8.75,26.9,1009.9541666666668,238,71.625,100,28.5,11.879620117366152
8.75,27.0,1009.9166666666666,243,71.875,97,28.5,11.869149869832002
8.75,25.5,1009.9041666666668,228,72.125,100,28.5,11.850478333507128
8.75,25.1,1009.8833333333332,288,72.375,100,29.1,11.808431491442152
8.75,25.5,1009.85,284,72.625,100,26.8,11.447820358270912
8.75,26.1,1009.8083333333334,271,72.875,100,28.0,11.05399444806284
8.75,27.0,1009.7416666666668,233,73.125,100,28.5,10.21917637381624
8.75,27.5,1009.6875,240,73.375,100,28.6,8.924540790243984
8.75,26.0,1009.6708333333332,227,73.625,100,28.5,8.509735492049728
8.75,25.5,1009.5916666666668,290,73.875,100,28.9,8.683191856534073
8.75,25.8,1009.5875,289,74.125,100,27.0,8.813035498251658
8.75,26.0,1009.575,272,74.375,100,28.0,8.898995938622479
8.75,27.2,1009.5375,229,74.625,97,28.5,9.729681547626315
8.75,27.6,1009.4875,237,74.875,94,28.5,10.55232347438612
8.75,26.4,1009.4791666666666,229,75.125,100,28.6,10.541224993506743
8.75,25.5,1009.4666666666668,291,75.375,100,28.6,11.240788162597909
8.75,26.0,1009.4458333333332,307,75.625,100,26.8,11.9778211699572
8.75,26.0,1009.4208333333332,271,75.875,100,28.2,11.983906626937486
8.75,27.5,1009.4416666666666,225,76.125,100,28.5,11.992598293253518
8.75,28.0,1009.4208333333332,233,76.375,94,28.5,12.049773977893366
8.75,27.0,1009.3875,228,76.75,100,28.5,9.325235919614322
8.75,26.0,1009.3875,291,76.875,100,28.6,12.239293375228026
8.75,26.0,1007.075,323,77.375,100,27.9,12.370433951300967
8.75,26.1,1007.0583333333334,269,77.625,100,28.1,12.43600423933744
8.75,27.6,1006.425,223,77.875,100,28.5,12.501574527373908
8.75,28.0,1006.1333333333332,229,78.125,87,28.6,12.56714481541038
8.75,27.6,1006.0,226,78.375,100,28.5,12.604371269505148
8.75,26.2,1006.0,291,78.625,100,28.5,12.50160378509563
8.75,26.5,1006.4875,337,78.875,100,28.0,12.31432919013062
8.75,26.9,1006.6291666666666,260,79.125,100,28.4,12.29984222460812
8.75,27.5,1006.7833333333332,219,79.375,100,28.8,12.35291138464872
8.75,28.0,1006.9416666666666,223,79.625,77,28.9,10.398791007020586
8.75,28.0,1007.2208333333332,221,80.125,100,28.5,10.73091882194613
8.75,26.5,1007.0208333333334,289,80.375,100,28.4,10.116204451204757
8.75,26.6,1006.8666666666668,336,80.625,100,28.2,9.501490080463387
8.75,27.0,1006.7208333333332,249,80.875,100,28.2,8.886775709722015
8.75,27.8,1006.55,217,81.125,97,28.9,8.272061338980643
8.75,28.0,1006.55,218,81.375,68,29.0,7.657346968239272
8.75,27.8,1006.6791666666668,218,81.625,100,28.5,9.765657953659025
8.75,26.6,1006.8,287,81.875,100,28.5,14.019835079675724
8.75,26.9,1006.875,331,82.125,100,28.6,13.88511533467844
8.75,27.0,1007.0,240,82.375,100,28.4,11.615278335798504
8.75,27.8,1007.0708333333332,215,82.625,99,29.0,13.686507496965026
8.75,28.1,1007.1666666666666,215,82.875,65,29.0,15.709180666786867
8.75,27.9,1007.2333333333332,214,83.125,100,28.5,13.43841469962356
8.75,26.9,1007.3125,285,83.375,100,28.2,9.191125620920191
8.75,27.0,1007.3541666666666,311,83.625,100,28.4,7.21862576535867
8.75,27.2,1007.4166666666666,235,83.875,100,28.2,7.289167647622681
8.75,27.8,1007.4833333333332,212,84.125,100,29.0,7.308368031716006
8.75,28.4,1007.5458333333332,213,84.375,52,29.0,7.347389215459122
8.75,28.0,1007.6291666666666,213,84.625,98,28.5,7.344261917284783
8.75,27.0,1007.675,284,84.875,100,28.2,9.325235919614322
8.75,27.0,1007.7125,239,85.125,100,28.5,9.325235919614322
8.75,27.4,1007.8041666666668,229,85.375,98,28.2,9.325235919614322
8.75,27.6,1007.8958333333334,210,85.625,97,29.0,9.325235919614322
8.75,28.4,1007.9791666666666,211,85.875,42,28.8,9.325235919614322
8.75,28.0,1008.0375,212,86.125,100,28.5,9.325235919614322
8.75,27.0,1008.1208333333334,284,86.375,100,28.4,9.325235919614322
8.75,27.0,1008.2166666666668,220,86.625,100,28.4,9.325235919614322
8.75,27.5,1008.2916666666666,225,86.875,100,28.2,9.325235919614322
8.75,27.6,1008.3541666666666,209,87.125,87,29.0,9.325235919614322
8.75,28.2,1008.4,208,87.375,55,28.9,9.325235919614322
8.75,28.0,1008.4333333333334,211,87.625,100,28.5,9.325235919614322
8.75,27.0,1008.5083333333332,283,87.875,100,28.4,9.325235919614322
8.75,27.0,1008.55,216,88.125,100,28.1,9.325235919614322
8.75,27.6,1008.6083333333332,222,88.375,97,28.4,9.325235919614322
8.75,27.8,1008.6416666666668,208,88.625,81,29.0,9.325235919614322
8.875,28.1,1008.6375,206,77.25,65,28.9,9.325235919614322
8.875,28.0,1007.2208333333332,211,80.0,100,28.5,9.325235919614322
8.875,27.1,1006.2791666666668,282,81.0,100,28.2,9.325235919614322
9.0,27.1,1010.1166666666668,216,68.875,100,28.4,9.325235919614322
9.0,27.8,1010.0875,219,69.125,100,28.5,11.90114205299557
9.0,28.0,1010.0916666666668,207,69.375,97,28.9,11.932791341944176
9.0,28.2,1010.1041666666666,206,69.625,68,29.0,11.947450343772708
9.0,28.0,1010.0833333333334,212,69.875,100,28.6,11.945119058481168
9.0,27.1,1010.0333333333332,281,70.125,100,28.0,11.935342643046177
9.0,27.1,1009.9708333333332,218,70.375,100,28.5,11.918121097467736
9.0,27.6,1009.9708333333332,214,70.625,100,28.4,11.935424650612289
9.0,28.1,1009.9583333333334,206,70.875,94,28.9,11.987253302479829
9.0,28.2,1009.9416666666666,205,71.125,81,28.8,11.983790357037822
9.0,27.8,1009.8916666666668,213,71.375,100,28.6,11.925035814286268
9.0,27.1,1009.8875,281,71.625,100,27.9,11.88324367029418
9.0,27.1,1009.8541666666666,220,71.875,100,28.5,11.85841392506156
9.0,27.5,1009.825,213,72.125,100,28.4,11.825382891038211
9.0,28.1,1009.8166666666666,205,72.375,67,28.9,11.784150568224144
9.0,28.4,1009.8041666666668,206,72.625,87,28.6,11.70888894912234
9.0,27.9,1009.775,213,72.875,100,28.5,11.5995980337328
9.0,27.1,1009.7125,280,73.125,100,28.0,10.7647799594862
9.0,27.1,1009.6375,221,73.375,100,28.4,9.20443472638254
9.0,27.5,1009.5958333333332,212,73.625,100,28.4,8.498060805488887
9.0,28.2,1009.5625,205,73.875,74,28.8,8.645658196805234
9.0,28.4,1009.5291666666668,206,74.125,82,28.6,8.77550183852282
9.0,28.0,1009.4875,215,74.375,100,28.6,8.887591730641642
9.0,27.1,1009.4416666666666,282,74.625,100,28.0,8.965508488768428
9.0,27.2,1009.4166666666666,220,74.875,100,28.4,9.009252112903182
9.0,27.8,1009.4125,211,75.125,100,28.4,9.763657387008475
9.0,28.2,1009.4333333333334,205,75.375,55,28.9,11.228724311084315
9.0,28.4,1009.4166666666666,206,75.625,63,28.8,11.96575731844361
9.0,28.1,1009.425,216,75.875,100,28.6,11.974756409086352
9.0,27.2,1009.4458333333332,284,76.125,100,28.1,12.029325884390454
9.0,27.2,1009.425,221,76.375,100,28.4,12.129465744355912
9.0,27.8,1009.425,211,76.625,100,28.5,12.212320818356876
9.0,28.2,1009.375,206,76.875,48,28.8,12.277891106393346
9.0,28.4,1009.4291666666668,208,77.375,68,28.8,12.409031682466283
9.0,28.0,1007.075,217,77.625,100,28.8,12.474601970502755
9.0,27.4,1006.5458333333332,287,77.875,100,28.1,12.540172258539226
9.0,27.4,1006.1833333333334,220,78.125,100,28.4,12.605742546575698
9.0,27.9,1006.0416666666666,210,78.875,100,28.4,12.35852886637539
9.0,28.2,1006.0416666666666,206,79.125,59,28.8,12.23881039697348
9.0,28.4,1006.5833333333334,209,79.375,86,28.8,12.229752866339664
9.0,27.8,1006.7333333333332,218,79.625,94,28.8,10.27563248871153
9.0,27.4,1007.2208333333332,292,80.125,100,28.1,9.746304154900676
9.0,27.4,1006.7708333333334,220,80.375,100,28.4,9.912368062363448
9.0,27.9,1006.6125,209,80.625,100,28.5,9.297653691622076
9.0,28.2,1006.3875,208,80.875,71,28.6,8.682939320880706
9.0,28.0,1006.55,211,81.375,92,28.6,7.738127141659731
9.0,28.1,1006.6666666666666,220,81.625,90,28.9,9.838512036038836
9.0,27.4,1006.7416666666668,294,81.875,100,28.0,14.084763071014889
9.0,27.5,1006.8333333333334,219,82.125,100,28.5,13.950043326017608
9.0,27.9,1006.9666666666668,208,82.375,100,28.5,9.434352801046993
9.0,28.2,1007.025,209,82.625,77,28.6,9.259728436122831
9.0,28.0,1007.1083333333332,214,82.875,94,28.8,13.426170231245129
9.0,28.2,1007.1541666666668,223,83.125,94,28.9,13.47232028952691
9.0,27.3,1007.2333333333332,286,83.375,100,28.4,9.39817861096818
9.0,27.5,1007.2916666666666,219,83.625,100,28.4,7.367078670234981
9.0,27.9,1007.325,207,83.875,100,28.4,7.379020467327312
9.0,28.2,1007.3833333333332,210,84.125,90,28.6,7.398220851420637
9.0,28.2,1007.45,215,84.375,97,28.8,7.424679822514957
9.0,28.2,1007.5166666666668,225,84.625,97,29.0,7.447308639894157
9.0,27.4,1007.5833333333334,274,84.875,89,28.4,9.325235919614322
9.0,27.4,1007.6583333333332,219,85.125,100,28.5,9.325235919614322
9.0,27.9,1007.7083333333334,206,85.375,96,28.4,9.325235919614322
9.0,28.1,1007.7958333333332,211,85.625,94,28.6,9.325235919614322
9.0,28.0,1007.8541666666666,216,85.875,97,28.8,9.325235919614322
9.0,28.1,1007.9333333333334,227,86.125,90,29.0,9.325235919614322
9.0,27.4,1008.0,246,86.375,84,27.9,9.325235919614322
9.0,27.2,1008.1,245,86.625,75,27.8,9.325235919614322
9.0,27.5,1008.175,248,86.875,97,28.0,9.325235919614322
9.0,27.0,1008.2375,258,87.125,57,27.6,9.325235919614322
9.0,26.8,1008.3,258,87.375,77,27.2,9.325235919614322
9.0,27.0,1008.3458333333332,249,87.625,84,27.5,9.325235919614322
9.0,27.4,1008.4083333333332,246,87.875,84,27.9,9.325235919614322
9.0,27.2,1008.475,245,88.125,74,27.9,9.325235919614322
9.0,27.4,1008.5208333333334,249,88.375,100,28.0,9.325235919614322
9.0,26.9,1008.5625,259,88.625,56,27.6,9.325235919614322
9.125,26.8,1009.5,260,77.125,71,27.2,9.325235919614322
9.125,26.9,1006.5291666666668,250,77.25,94,27.5,9.325235919614322
9.125,27.4,1006.0,245,78.375,81,27.8,9.325235919614322
9.125,27.2,1006.0416666666666,246,78.5,81,27.8,9.325235919614322
9.25,27.4,1010.0458333333332,250,68.875,97,27.9,9.325235919614322
9.25,27.0,1010.0458333333332,261,69.125,81,27.8,11.837055756898131
9.25,26.6,1010.0416666666666,262,69.375,52,27.2,11.85708613584776
9.25,26.6,1010.0375,251,69.625,97,27.5,11.871745137676294
9.25,27.5,1010.0125,245,69.875,87,27.9,11.895240445359494
9.25,27.2,1009.9875,246,70.125,72,27.9,11.901027464648472
9.25,27.1,1009.9458333333332,252,70.375,94,27.9,11.873542760819255
9.25,27.0,1009.9041666666668,263,70.625,94,27.5,11.877544483888734
9.25,26.8,1009.8958333333334,265,70.875,32,27.4,11.9160713056812
9.25,26.8,1009.875,251,71.125,98,27.6,11.912608360239194
9.25,27.5,1009.8583333333332,245,71.375,78,27.9,11.8763196809188
9.25,27.2,1009.8416666666668,246,71.625,74,27.8,11.861179197116073
9.25,27.2,1009.8083333333334,253,71.875,90,27.9,11.840535248641654
9.25,27.0,1009.7833333333332,264,72.125,100,27.5,11.88395230197652
9.25,26.9,1009.7416666666668,267,72.375,29,27.4,11.919168066520662
9.25,26.8,1009.75,252,72.625,100,27.6,11.796172205308322
9.25,27.5,1009.7208333333332,245,72.875,90,28.0,11.639147047808246
9.25,27.4,1009.6958333333332,246,73.125,78,27.8,10.804328973561644
9.25,27.2,1009.6041666666666,254,73.375,94,27.9,9.6669378943552
9.25,27.1,1009.5125,266,73.625,100,27.5,9.38351812735876
9.25,26.9,1009.5,268,73.875,26,27.5,10.823764355156856
9.25,26.9,1009.475,253,74.125,99,27.8,12.246256833356192
9.25,27.5,1009.4291666666668,245,74.375,94,28.0,10.607655809376396
9.25,27.4,1009.3791666666666,246,74.625,82,27.8,8.957057563270029
9.25,27.2,1009.3625,254,74.875,100,27.9,9.022977099270246
9.25,27.1,1009.3416666666668,269,75.125,100,27.5,9.77738237337554
9.25,26.9,1009.3208333333332,270,75.375,45,27.5,10.538068513370378
9.25,26.9,1009.3333333333334,253,75.625,97,27.8,10.566579861054434
9.25,27.5,1009.3833333333332,246,75.875,87,27.9,10.571438076102943
9.25,27.2,1009.4375,246,76.125,87,27.8,10.626007551407046
9.25,27.2,1009.425,254,76.625,100,27.9,11.485585431233767
9.25,27.2,1009.3958333333334,271,76.875,100,27.5,11.551155719270238
9.25,26.9,1006.5333333333332,272,77.625,71,27.5,11.74786658337965
9.25,26.9,1006.1458333333334,253,77.875,97,27.9,11.81343687141612
9.25,27.5,1005.8833333333332,246,78.125,90,28.0,12.130698223375015
9.25,27.4,1005.7166666666668,246,78.375,94,27.8,12.336120281374424
9.25,27.1,1006.0416666666666,255,78.875,100,27.6,12.529063664288532
9.25,27.1,1006.0416666666666,273,79.0,100,27.6,9.325235919614322
9.25,26.8,1006.3916666666668,275,79.375,81,27.5,8.187120324195666
9.25,26.8,1006.5291666666668,254,79.625,100,27.9,8.192736958485003
9.25,27.5,1006.675,246,79.875,90,28.0,6.253290745780022
9.25,27.5,1006.5791666666668,247,80.375,94,28.0,8.146975117113852
9.25,27.1,1006.3,256,80.625,100,27.6,9.093817302780767
9.25,27.1,1006.2791666666668,275,80.75,97,27.8,9.325235919614322
9.25,27.0,1006.2791666666668,278,81.125,94,27.5,7.864388561298025
9.25,27.0,1006.5375,254,81.375,100,27.9,7.081329544963477
9.25,27.5,1006.6125,245,81.625,94,28.0,6.491959297238223
9.25,27.4,1006.6791666666668,247,81.875,89,28.0,8.786032960226624
9.25,27.1,1006.8,258,82.125,100,27.5,11.032459474692498
9.25,27.1,1006.9041666666668,278,82.375,90,27.6,8.897915209185037
9.25,26.9,1006.9708333333332,282,82.625,97,27.5,8.723290844260879
9.25,27.0,1007.0416666666666,256,82.875,100,27.8,10.963876180927556
9.25,27.5,1007.0875,245,83.125,94,28.0,11.243839180494115
9.25,27.5,1007.125,247,83.375,97,28.0,9.32936690167578
9.25,27.0,1007.1833333333334,259,83.625,100,27.6,7.316592780795567
9.25,27.2,1007.2333333333332,281,83.875,88,27.6,7.346860397740886
9.25,27.0,1007.2958333333332,284,84.125,95,27.5,7.366060781834211
9.25,27.2,1007.3458333333332,257,84.375,100,27.8,7.4198788020949475
9.25,27.5,1007.4333333333334,245,84.625,94,28.0,7.464810857144553
9.25,27.4,1007.5125,248,84.875,100,28.0,9.325235919614322
9.25,27.1,1007.575,261,85.125,100,27.8,9.325235919614322
9.25,27.0,1007.6458333333334,284,85.375,95,27.5,9.325235919614322
9.25,26.9,1007.7083333333334,288,85.625,97,27.6,9.325235919614322
9.25,27.0,1007.775,258,85.875,100,27.8,9.325235919614322
9.25,27.5,1007.8625,246,86.125,94,28.0,9.325235919614322
9.25,27.5,1007.9083333333332,249,86.375,100,28.0,9.325235919614322
9.25,27.1,1007.9833333333332,264,86.625,100,27.9,9.325235919614322
9.25,27.2,1008.05,286,86.875,98,27.6,9.325235919614322
9.25,26.8,1008.1375,291,87.125,100,27.6,9.325235919614322
9.25,27.0,1008.1916666666666,259,87.375,100,27.9,9.325235919614322
9.25,27.5,1008.2541666666666,247,87.625,94,28.0,9.325235919614322
9.25,27.2,1008.3125,250,87.875,100,28.1,9.325235919614322
9.25,27.2,1008.3708333333334,267,88.125,100,28.0,9.325235919614322
9.25,27.2,1008.4166666666666,288,88.375,100,27.6,9.325235919614322
9.25,26.6,1008.4583333333334,296,88.625,100,27.8,9.325235919614322
9.375,27.0,1009.425,261,76.375,100,27.9,9.325235919614322
9.375,27.5,1008.2083333333334,247,77.25,94,28.1,9.325235919614322
9.375,27.2,1005.9,251,78.625,100,28.0,9.325235919614322
9.375,27.0,1006.0416666666666,269,79.0,100,28.0,9.325235919614322
9.375,27.0,1006.5791666666668,291,80.125,100,27.6,9.325235919614322
9.375,26.9,1006.15,301,80.625,100,27.8,9.325235919614322
9.5,26.8,1009.9916666666668,263,68.875,100,27.9,9.325235919614322
9.5,27.4,1009.9708333333332,248,69.125,100,28.2,11.784588370799666
9.5,27.0,1010.0,252,69.375,100,28.1,11.79299983975032
9.5,27.0,1010.0125,272,69.625,100,27.8,11.82186652455462
9.5,27.2,1009.9583333333334,294,69.875,100,27.6,11.871188425212564
