Latitude,temperature_2m_min,pressure_msl,wind_direction_10m_dominant,Longitude,precipitation_probability_max,temperature_2m_max,TP
9.75,26.8,1009.7416666666668,265,69.625,100,27.9,14.544349020897302
9.75,27.4,1009.7583333333332,282,69.875,100,27.9,14.460243539456176
9.75,27.4,1009.7625,297,70.125,100,27.8,14.53295140421058
9.75,27.1,1009.7458333333334,285,70.375,94,27.6,14.696548281906452
9.75,26.9,1009.7291666666666,269,70.625,94,27.8,14.69969577546481
9.75,27.1,1009.7458333333334,256,70.875,97,27.6,14.552468612425889
9.75,26.8,1009.7333333333332,266,71.125,100,27.6,14.470455188611728
9.75,27.2,1009.7125,283,71.375,100,27.8,14.495700886973864
9.75,27.1,1009.7208333333332,298,71.625,100,27.8,14.59541617635749
9.75,27.0,1009.7,285,71.875,90,27.5,14.652409210120394
9.75,27.0,1009.675,269,72.125,100,27.8,14.48696462504784
9.75,27.0,1009.6416666666668,257,72.375,100,27.6,14.353729687310564
9.75,27.0,1009.625,266,72.625,100,27.6,14.342266537058013
9.75,27.4,1009.6125,284,72.875,100,27.8,14.41301531833423
9.75,27.2,1009.6,299,73.125,100,27.8,14.445246965801674
9.75,27.0,1009.5916666666668,285,73.375,94,27.5,14.617283808550711
9.75,27.0,1009.5666666666666,269,73.625,100,27.8,13.411048384765364
9.75,27.4,1009.5708333333332,258,73.875,100,27.6,11.736026965159637
9.75,27.0,1009.55,267,74.125,100,27.6,10.126540279987484
9.75,27.4,1009.5333333333332,286,74.375,100,27.9,8.830082259337
9.75,27.1,1009.5,300,74.625,100,27.9,8.898570946539992
9.75,27.2,1009.4625,285,74.875,90,27.8,8.93698270975276
9.75,27.0,1009.45,270,75.125,97,27.8,8.921111484182239
9.75,27.4,1009.4291666666668,259,75.375,100,27.8,8.833327197341207
9.75,27.0,1009.4583333333334,268,75.625,100,27.9,8.728038114628148
9.75,27.4,1009.475,288,75.875,100,27.9,8.598877759727916
9.75,27.2,1009.575,300,76.375,100,28.0,9.07898585114132
9.75,27.4,1009.6833333333334,285,76.625,90,27.9,9.622996705090802
9.75,27.0,1009.5875,270,77.0,94,27.8,9.956565069059941
9.75,26.9,1007.2625,261,77.625,100,27.9,12.007857589222988
9.75,27.0,1006.5666666666666,270,77.875,100,27.9,12.83525620694062
9.75,27.4,1006.5333333333332,289,78.125,100,28.0,13.662654824658253
9.75,27.4,1006.5041666666666,301,78.375,100,28.0,13.535232875297554
9.75,27.4,1006.4791666666666,286,78.625,97,28.0,12.452990358858528
9.75,27.0,1006.3833333333332,271,78.875,84,27.9,11.370747842419505
9.75,27.2,1006.5166666666668,262,79.0,100,27.9,9.956565069059941
9.75,27.0,1006.5625,272,79.375,100,27.9,6.699877321804504
9.75,27.5,1006.5625,291,79.625,100,28.0,3.682807987112307
9.75,27.2,1006.95,302,80.0,100,28.0,9.956565069059941
9.75,27.5,1007.1208333333334,286,80.125,97,28.0,4.734915290437758
9.75,27.0,1006.9416666666666,271,80.25,81,27.9,9.956565069059941
9.75,27.2,1006.9416666666666,263,80.625,100,27.9,7.457460308194297
9.75,27.0,1006.9416666666666,273,80.875,100,27.9,7.226654938150861
9.75,27.4,1006.7416666666668,292,81.125,100,27.9,6.488186397064053
9.75,27.1,1006.6833333333334,302,81.375,100,28.0,6.549674624955806
9.75,27.2,1006.6916666666666,286,81.625,100,27.8,6.595906539184162
9.75,27.0,1006.7166666666668,272,81.875,100,27.8,5.790800447074869
9.75,27.0,1006.8,264,82.125,100,27.6,5.11545289135595
9.75,27.0,1006.9125,275,82.375,100,27.8,5.41700846640315
9.75,27.4,1006.9833333333332,294,82.625,100,27.8,7.4841233309012525
9.75,27.1,1007.0583333333334,303,82.875,100,27.6,11.247383017149843
9.75,27.0,1007.1041666666666,287,83.125,100,27.8,13.073149928731617
9.75,26.8,1007.1583333333332,274,83.375,100,27.5,13.093244396635802
9.75,27.0,1007.2333333333332,265,83.625,100,27.6,13.130679672816852
9.75,26.9,1007.2791666666668,277,83.875,100,27.6,13.172048185697893
9.75,27.1,1007.3208333333332,296,84.125,100,27.6,13.824265530529466
9.75,27.0,1007.3666666666668,306,84.375,100,27.5,15.149839993829117
9.75,27.0,1007.425,289,84.625,100,27.6,15.896797496742469
9.75,26.5,1007.475,276,84.875,100,27.5,9.956565069059941
9.75,26.9,1007.5208333333334,265,85.125,100,27.5,9.956565069059941
9.75,26.8,1007.5583333333334,280,85.375,100,27.5,9.956565069059941
9.75,26.9,1007.5875,299,85.625,100,27.5,9.956565069059941
9.75,26.9,1007.6166666666668,309,85.875,100,27.5,9.956565069059941
9.75,26.9,1007.6833333333334,291,86.125,100,27.5,9.956565069059941
9.75,26.5,1007.7125,280,86.375,100,27.2,9.956565069059941
9.75,26.6,1007.7666666666668,268,86.625,100,27.4,9.956565069059941
9.75,26.5,1007.85,291,86.875,100,27.5,9.956565069059941
9.75,27.0,1007.9375,309,87.125,100,27.4,9.956565069059941
9.75,26.5,1008.0041666666666,315,87.375,100,27.2,9.956565069059941
9.75,26.5,1008.0833333333334,296,87.625,100,27.4,9.956565069059941
9.75,26.4,1008.1416666666668,290,87.875,100,27.0,9.956565069059941
9.75,26.5,1008.2,275,88.125,100,27.2,9.956565069059941
9.75,26.4,1008.2333333333332,303,88.375,100,27.5,9.956565069059941
9.75,26.6,1008.2875,319,88.625,100,27.4,9.956565069059941
9.875,26.2,1009.575,322,76.25,100,27.1,9.956565069059941
9.875,26.5,1007.2625,302,77.375,100,27.2,9.956565069059941
10.0,26.0,1009.6875,302,68.875,100,27.1,9.956565069059941
10.0,26.4,1009.6916666666666,293,69.125,100,27.0,14.446745386443304
10.0,26.1,1009.6833333333334,314,69.375,100,27.0,14.589434236793666
10.0,26.5,1009.7125,323,69.625,100,27.0,14.608183596311608
10.0,26.0,1009.7458333333334,326,69.875,100,27.0,14.502993464997129
10.0,26.4,1009.725,311,70.125,100,26.9,14.554616679878182
10.0,25.8,1009.7208333333332,311,70.375,100,27.1,14.763053240954765
10.0,23.1,1009.7,312,70.625,100,28.1,14.776275462053352
10.0,22.9,1009.7291666666666,313,70.875,100,30.2,14.594283343173949
10.0,23.5,1009.6958333333332,315,71.125,100,30.5,14.512269919359785
10.0,23.9,1009.6791666666668,316,71.375,100,28.6,14.530235190610862
10.0,23.5,1009.7,306,71.625,100,30.4,14.51275863335228
10.0,23.1,1009.6666666666666,301,71.875,100,29.7,14.459840247584037
10.0,22.2,1009.65,295,72.125,100,27.4,14.439131509151071
10.0,22.4,1009.6375,291,72.375,100,29.3,14.450632418053386
10.0,23.0,1009.6125,297,72.625,98,30.5,14.439169267800832
10.0,23.1,1009.5791666666668,294,72.875,100,30.3,14.404742058393406
10.0,23.0,1009.575,289,73.125,100,30.1,14.615296034951218
10.0,22.5,1009.5791666666668,286,73.375,100,29.8,15.07083119747427
10.0,22.2,1009.5666666666666,275,73.625,100,27.8,15.05758036417694
10.0,22.6,1009.5291666666668,261,73.875,100,28.3,14.575543535059229
10.0,22.8,1009.5041666666666,285,74.125,98,31.1,12.966056849887076
10.0,22.8,1009.5,290,74.375,100,30.8,10.22912030866048
10.0,23.2,1009.475,270,74.625,97,30.3,8.902585364019775
10.0,22.7,1009.4541666666668,263,74.875,100,29.6,8.98645201596496
10.0,13.2,1009.4375,258,75.125,100,19.8,8.97058079039444
10.0,13.5,1009.4083333333332,260,75.375,94,20.6,8.854971687308211
10.0,14.0,1009.4333333333334,268,75.625,100,20.0,8.743316128280007
10.0,13.5,1009.4583333333334,294,75.875,97,19.9,8.635614113309828
10.0,13.1,1009.575,258,76.375,97,22.3,9.26802088035818
10.0,13.0,1009.675,249,76.625,65,22.4,9.725526063380473
10.0,14.2,1009.825,270,76.875,100,21.5,10.244680152185325
10.0,14.5,1007.2625,278,77.375,94,21.4,11.899477387620587
10.0,15.4,1006.9541666666668,285,77.625,100,22.0,11.77205543825989
10.0,14.5,1006.9541666666668,298,77.875,97,22.4,10.689812921820865
10.0,14.6,1006.7541666666666,280,78.125,97,23.5,9.60757040538184
10.0,14.1,1006.5833333333334,247,78.375,65,23.1,8.525327888942813
10.0,23.9,1006.4958333333334,207,78.625,84,32.2,7.443085372503788
10.0,24.1,1006.4833333333332,218,78.875,71,31.8,6.360842856064762
10.0,24.9,1006.4333333333334,224,79.125,26,31.9,5.278600339625736
10.0,23.9,1006.5625,196,79.25,100,33.1,9.956565069059941
10.0,24.1,1006.5625,217,79.625,75,34.2,3.68567397623146
10.0,24.3,1006.8041666666668,216,79.875,10,33.7,3.7465487987599864
10.0,23.5,1006.9083333333332,222,80.125,97,32.9,4.79649820342152
10.0,23.5,1006.8916666666668,230,80.375,71,32.0,6.835522190216062
10.0,24.3,1006.8625,230,80.625,52,32.4,7.056551138783473
10.0,23.5,1006.7916666666666,215,80.875,100,33.4,5.459585049123756
10.0,23.7,1006.7208333333332,222,81.125,78,34.3,4.721116508036948
10.0,23.7,1006.6583333333332,226,81.375,29,33.9,4.841145515523049
10.0,24.0,1006.6208333333334,236,81.625,94,33.2,4.945918209345752
10.0,23.6,1006.6416666666668,242,81.875,91,32.6,5.03543458950506
10.0,24.5,1006.6958333333332,241,82.125,85,32.5,5.254709506054741
10.0,23.7,1006.8,229,82.375,100,33.9,5.603742958994799
10.0,23.9,1006.85,234,82.625,71,34.4,7.601443355792487
10.0,23.8,1006.9166666666666,239,82.875,29,33.8,11.247810696447807
10.0,24.5,1006.9791666666666,241,83.125,100,33.4,13.07357760802958
10.0,24.3,1007.0,246,83.375,100,33.3,13.078744090537803
10.0,25.1,1007.0708333333332,252,83.625,100,32.8,13.102771795141976
10.0,24.2,1007.1291666666666,236,83.875,76,34.2,13.145660721842098
10.0,24.4,1007.175,237,84.125,81,34.7,13.861906767010296
10.0,24.3,1007.2333333333332,249,84.375,90,33.9,15.251509930646565
10.0,24.5,1007.2833333333332,238,84.625,100,32.0,16.030929258761358
10.0,24.2,1007.3291666666668,246,84.875,100,33.1,9.956565069059941
10.0,25.1,1007.3708333333334,260,85.125,100,31.2,9.956565069059941
10.0,23.9,1007.4166666666666,238,85.375,89,33.5,9.956565069059941
10.0,23.9,1007.4541666666668,228,85.625,90,34.4,9.956565069059941
10.0,24.3,1007.4791666666666,247,85.875,100,33.7,9.956565069059941
10.0,23.6,1007.5375,278,86.125,100,31.6,9.956565069059941
10.0,23.5,1007.5833333333334,282,86.375,100,32.5,9.956565069059941
10.0,24.4,1007.6333333333332,289,86.625,100,29.5,9.956565069059941
10.0,23.0,1007.725,285,86.875,94,32.9,9.956565069059941
10.0,23.3,1007.8125,274,87.125,90,33.2,9.956565069059941
10.0,23.5,1007.8791666666666,279,87.375,100,32.7,9.956565069059941
10.0,21.3,1007.95,269,87.625,100,28.8,9.956565069059941
10.0,21.2,1008.0291666666668,270,87.875,94,29.5,9.956565069059941
10.0,22.0,1008.0791666666668,273,88.125,98,27.0,9.956565069059941
10.0,20.9,1008.15,272,88.375,97,28.6,9.956565069059941
10.0,21.0,1008.1708333333332,264,88.625,97,30.5,9.956565069059941
10.125,21.2,1009.575,272,76.25,93,29.7,9.956565069059941
10.125,24.4,1007.8083333333334,243,77.125,97,33.8,9.956565069059941
10.125,25.1,1007.8083333333334,256,77.25,100,34.0,9.956565069059941
10.25,26.5,1009.6541666666668,252,68.875,100,31.5,9.956565069059941
10.25,25.2,1009.6583333333332,257,69.125,48,34.9,14.514717257995503
10.25,25.8,1009.6625,243,69.375,32,36.2,14.690059814043902
10.25,26.3,1009.6833333333334,227,69.625,26,34.2,14.708809173561844
10.25,24.4,1009.6833333333334,233,69.875,100,33.5,14.704041539735154
10.25,25.3,1009.6833333333334,239,70.125,100,34.5,14.80391713359138
10.25,26.4,1009.6708333333332,249,70.375,100,32.3,14.960183576155345
10.25,25.5,1009.6541666666668,255,70.625,44,35.5,14.973405797253934
10.25,26.3,1009.675,235,70.875,33,36.6,14.71702234958462
10.25,26.3,1009.6708333333332,229,71.125,61,34.7,14.560617596980542
10.25,24.8,1009.6583333333332,235,71.375,100,33.9,14.580923110675563
10.25,24.9,1009.6666666666666,232,71.625,100,34.3,14.541621052648429
10.25,25.3,1009.6583333333332,238,71.875,100,33.0,14.46453692366769
10.25,25.6,1009.6166666666668,252,72.125,42,36.0,14.415472905585304
10.25,26.4,1009.6166666666668,230,72.375,39,36.4,14.3986185348382
10.25,26.0,1009.575,229,72.625,65,35.3,14.387155384585643
10.25,25.9,1009.5583333333334,229,72.875,94,34.4,14.383879790959153
10.25,24.7,1009.5333333333332,233,73.125,100,34.8,14.659524594590344
10.25,25.3,1009.5375,234,73.375,100,34.6,15.14899896840584
10.25,26.0,1009.5375,249,73.625,62,36.5,15.168814726274976
10.25,26.3,1009.5083333333332,229,73.875,42,37.1,14.719844488323734
10.25,26.1,1009.4833333333332,228,74.125,44,36.1,13.11035780315158
10.25,26.0,1009.4541666666668,220,74.375,97,33.3,11.74716545366329
10.25,25.0,1009.4166666666666,238,74.625,100,34.0,10.283143559306426
10.25,24.5,1009.3916666666668,236,74.875,100,35.2,8.855779069797148
10.25,26.0,1009.3875,248,75.125,94,35.5,8.839907844226627
10.25,26.6,1009.3708333333334,232,75.375,62,37.2,8.77164273178088
10.25,26.5,1009.4083333333332,216,75.625,77,35.8,8.776588324981418
10.25,27.9,1009.4416666666666,207,75.875,97,29.8,8.738143471599496
10.25,26.2,1009.55,237,76.375,100,30.5,9.370550238647848
10.25,25.4,1009.6375,227,76.625,100,31.4,10.136299950582924
10.25,27.4,1009.5708333333332,213,77.375,94,30.6,7.844392968344176
10.25,27.9,1007.8083333333334,196,77.625,62,30.9,6.76215045190515
10.25,27.8,1007.2625,193,78.0,77,29.9,9.956565069059941
10.25,27.9,1006.7875,207,78.125,100,29.0,5.842272184774261
10.25,26.6,1006.5916666666668,233,78.375,100,29.4,5.5897675121666754
10.25,25.5,1006.4791666666666,221,78.625,100,29.8,5.337262839559091
10.25,27.8,1006.45,210,78.875,100,29.1,5.084758166951507
10.25,27.8,1006.4458333333332,208,79.125,98,29.8,4.832253494343923
10.25,28.0,1006.4375,205,80.125,97,29.5,6.663255543328212
10.25,27.5,1006.6875,210,80.375,100,28.8,6.832768044281639
10.25,27.0,1006.7083333333334,233,80.625,100,28.8,7.1003788116852675
10.25,26.2,1006.7041666666668,226,80.875,100,29.0,7.419506026702882
10.25,28.0,1006.6541666666668,217,81.125,100,29.0,5.7597273071938755
10.25,28.4,1006.5791666666668,215,81.375,100,29.2,4.958446136257777
10.25,28.2,1006.5791666666668,212,81.625,90,29.2,5.148202795110356
10.25,27.0,1006.5666666666666,213,81.875,100,28.8,5.322703140299538
10.25,27.4,1006.5791666666668,234,82.125,100,28.9,5.541978056849219
10.25,26.5,1006.6333333333332,228,82.375,100,29.0,6.442362577112206
10.25,28.1,1006.6916666666666,219,82.625,100,29.0,8.299468755025893
10.25,28.5,1006.7625,218,82.875,100,29.2,11.25389080947428
10.25,28.4,1006.8125,214,83.125,96,29.1,11.321223719670208
10.25,26.5,1006.8625,215,83.375,100,28.8,9.567956200792588
10.25,27.0,1006.8833333333332,235,83.625,100,28.6,11.33796522450154
10.25,26.8,1006.9458333333332,231,83.875,100,29.0,13.126835470306446
10.25,28.4,1007.0166666666668,221,84.125,100,29.0,13.843081515474642
10.25,28.5,1007.0833333333334,221,84.375,100,29.1,12.861827309039912
10.25,28.4,1007.1166666666668,217,84.625,100,29.1,11.270389267083706
10.25,26.0,1007.1625,218,84.875,100,28.9,9.956565069059941
10.25,25.8,1007.2125,236,85.125,100,28.5,9.956565069059941
10.25,27.0,1007.2666666666668,233,85.375,100,28.9,9.956565069059941
10.25,28.2,1007.3125,223,85.625,100,29.0,9.956565069059941
10.25,28.6,1007.3291666666668,222,85.875,100,29.2,9.956565069059941
10.25,28.4,1007.3875,218,86.125,100,29.2,9.956565069059941
10.25,26.0,1007.4583333333334,221,86.375,100,28.9,9.956565069059941
10.25,25.9,1007.5041666666666,238,86.625,100,28.8,9.956565069059941
10.25,27.5,1007.6,235,86.875,100,28.8,9.956565069059941
10.25,28.5,1007.6708333333332,224,87.125,100,29.2,9.956565069059941
10.25,28.6,1007.7541666666666,222,87.375,100,29.2,9.956565069059941
10.25,28.4,1007.8291666666668,219,87.625,97,29.4,9.956565069059941
10.25,25.5,1007.9041666666668,222,87.875,100,29.0,9.956565069059941
10.25,25.6,1007.9583333333334,239,88.125,100,29.0,9.956565069059941
10.25,27.6,1008.0125,238,88.375,100,28.9,9.956565069059941
10.25,28.4,1008.0625,224,88.625,100,29.4,9.956565069059941
10.375,28.5,1009.4541666666668,222,76.25,100,29.1,9.956565069059941
10.375,28.4,1009.7291666666666,220,76.75,97,29.1,9.956565069059941
10.375,25.6,1006.4625,224,79.25,100,29.0,9.956565069059941
10.375,26.4,1006.4375,240,79.5,100,29.1,9.956565069059941
10.375,27.9,1006.4375,240,79.75,100,29.1,9.956565069059941
10.5,28.2,1009.5916666666668,224,68.875,100,29.4,9.956565069059941
10.5,28.6,1009.6291666666666,222,69.125,100,29.2,14.550035423849668
10.5,28.4,1009.6458333333334,221,69.375,98,29.0,14.7580316855961
10.5,25.0,1009.6416666666668,227,69.625,100,29.0,14.909857248299868
10.5,26.4,1009.6208333333334,240,69.875,100,29.0,15.005512111960972
10.5,28.0,1009.6458333333334,242,70.125,100,29.4,15.105387705817195
10.5,28.0,1009.6333333333332,224,70.375,100,29.4,15.209484029868545
10.5,28.4,1009.6291666666666,221,70.625,100,29.2,15.096144803664602
10.5,28.1,1009.6583333333332,222,70.875,98,29.0,14.765370027205377
10.5,25.8,1009.6416666666668,232,71.125,100,29.0,14.611305517045244
10.5,27.0,1009.6333333333332,241,71.375,100,29.0,14.633951273184213
10.5,28.0,1009.625,244,71.625,100,29.4,14.594649215157078
10.5,28.2,1009.6291666666666,223,71.875,100,29.4,14.493399342963842
10.5,28.5,1009.6125,219,72.125,100,29.5,14.42016958166896
10.5,28.2,1009.5708333333332,225,72.375,98,29.0,14.374959931272432
10.5,25.5,1009.5458333333332,235,72.625,100,28.9,14.366293117151391
10.5,26.6,1009.5166666666668,241,72.875,100,29.0,14.394169139305836
10.5,28.0,1009.5,244,73.125,100,29.5,14.669813942937028
10.5,28.4,1009.5,220,73.375,100,29.4,15.193227528044966
10.5,28.6,1009.4708333333332,218,73.625,100,29.1,15.246982497206549
10.5,28.2,1009.4291666666668,226,73.875,100,29.0,14.831078850421772
10.5,26.0,1009.4083333333332,239,74.125,100,28.9,14.62840294815439
10.5,27.2,1009.3916666666668,241,74.375,100,29.0,14.638954790404403
10.5,28.1,1009.3625,243,74.625,100,29.2,13.17493289604754
10.5,28.2,1009.3333333333334,218,74.875,100,29.0,10.2363372650838
10.5,28.5,1009.3291666666668,217,75.125,100,29.2,8.756578888699298
10.5,28.2,1009.3666666666668,226,75.375,100,29.0,8.735657766894034
10.5,25.9,1009.3625,242,75.625,100,28.8,8.740603360094571
10.5,27.0,1009.3166666666666,239,76.125,100,28.9,8.660569486100286
10.5,27.9,1007.5291666666668,241,77.375,100,28.9,7.398046123062363
10.5,28.1,1007.5291666666668,217,77.625,100,28.9,7.145541450454779
10.5,28.4,1006.8333333333334,214,77.875,100,29.1,6.893036777847193
10.5,28.1,1006.5958333333332,224,78.125,100,29.0,6.640532105239609
10.5,26.3,1006.7625,245,78.375,100,28.6,6.3880274326320245
10.5,27.2,1006.3833333333332,238,78.625,100,28.8,6.135522760024441
10.5,28.0,1006.3333333333334,239,78.875,100,28.8,5.883018087416856
10.5,28.0,1006.3541666666666,215,79.125,100,28.9,5.630513414809272
10.5,28.4,1006.3416666666668,213,79.375,100,28.9,5.378008742201687
10.5,28.1,1006.375,224,79.625,100,29.0,5.125504069594103
10.5,26.4,1006.4375,248,79.875,100,28.6,6.590034641629674
10.5,27.1,1006.4375,236,80.125,100,28.8,6.660501397393789
10.5,28.0,1006.5416666666666,236,80.375,100,28.9,4.960502412506101
10.5,28.1,1006.5375,213,80.625,100,28.6,5.22811317990973
10.5,28.4,1006.5583333333334,213,80.875,100,28.9,7.463333699604675
10.5,28.0,1006.5333333333332,223,81.125,100,28.9,7.719648284772999
10.5,26.5,1006.4875,251,81.375,100,28.8,5.9970569354147045
10.5,27.4,1006.5,234,81.625,100,28.9,5.265503415845084
10.5,28.1,1006.5,234,81.875,100,28.9,5.524987726064141
10.5,28.0,1006.4875,212,82.125,100,28.6,6.380597674966628
10.5,28.4,1006.4916666666668,213,82.375,100,28.8,7.832333262552545
10.5,28.1,1006.525,223,82.625,100,28.9,9.689439440466233
10.5,26.6,1006.5875,257,82.875,100,28.8,11.951916208707686
10.5,27.4,1006.6666666666666,233,83.125,100,28.6,11.32730383269668
10.5,27.9,1006.7,232,83.375,100,28.8,7.815602312433214
10.5,28.0,1006.7583333333332,212,83.625,100,28.8,7.827177334756325
10.5,28.1,1006.7875,212,83.875,98,28.6,11.362028899666011
10.5,28.1,1006.8458333333332,223,84.125,100,28.9,11.453398893867991
10.5,26.5,1006.9125,259,84.375,100,28.8,8.10128731736226
10.5,27.6,1006.9583333333334,233,84.625,100,28.6,8.75645622546375
10.5,28.0,1007.0083333333332,231,84.875,100,28.5,9.956565069059941
10.5,28.0,1007.0625,211,85.125,100,28.6,9.956565069059941
10.5,28.2,1007.1,210,85.375,100,28.6,9.956565069059941
10.5,28.1,1007.1375,222,85.625,100,29.0,9.956565069059941
10.5,27.0,1007.1833333333334,260,85.875,100,28.6,9.956565069059941
10.5,27.6,1007.2416666666668,232,86.125,100,28.5,9.956565069059941
10.5,28.0,1007.3166666666666,229,86.375,100,28.5,9.956565069059941
10.5,27.9,1007.375,210,86.625,100,28.5,9.956565069059941
10.5,28.1,1007.4583333333334,209,86.875,100,28.5,9.956565069059941
10.5,28.1,1007.5375,220,87.125,100,28.5,9.956565069059941
10.5,27.0,1007.6125,261,87.375,100,28.8,9.956565069059941
10.5,27.6,1007.6833333333334,231,87.625,100,28.5,9.956565069059941
10.5,27.8,1007.7666666666668,227,87.875,100,28.5,9.956565069059941
10.5,27.9,1007.825,210,88.125,100,28.4,9.956565069059941
10.5,28.0,1007.8916666666668,209,88.375,100,28.4,9.956565069059941
10.5,28.0,1007.9375,219,88.625,100,28.6,9.956565069059941
10.625,27.0,1009.3166666666666,262,76.0,98,28.8,9.956565069059941
10.625,27.6,1009.2083333333334,230,76.5,100,28.6,9.956565069059941
10.625,27.8,1009.6375,226,77.0,100,28.5,9.956565069059941
10.625,28.0,1007.5291666666668,211,77.125,99,28.4,9.956565069059941
10.75,28.0,1009.5541666666668,210,68.875,100,28.4,9.956565069059941
10.75,28.0,1009.5583333333334,218,69.125,100,28.5,14.780875489082712
10.75,27.2,1009.5833333333334,262,69.375,98,28.6,14.949061522043529
10.75,27.6,1009.5708333333332,230,69.625,100,28.8,15.077036421515484
10.75,27.8,1009.5958333333332,225,69.875,100,28.4,15.188650850730395
10.75,27.9,1009.6,211,70.125,99,28.4,15.28852644458662
10.75,27.9,1009.6041666666666,210,70.375,100,28.4,15.162199955376886
10.75,27.8,1009.5916666666668,218,70.625,100,28.5,15.003888992875073
10.75,27.0,1009.6041666666666,261,70.875,100,28.6,14.858565293379051
10.75,27.6,1009.5875,229,71.125,100,28.8,14.707257176055831
10.75,27.6,1009.5958333333332,224,71.375,100,28.4,14.732659325031712
10.75,27.9,1009.5833333333334,211,71.625,100,28.4,14.753542917627437
10.75,27.9,1009.5791666666668,211,71.875,100,28.4,14.712478696057058
10.75,27.9,1009.5541666666668,218,72.125,100,28.8,14.639248934762175
10.75,27.1,1009.5333333333332,261,72.375,100,28.5,14.628545056490534
10.75,27.6,1009.5083333333332,228,72.625,100,28.5,14.517478302105836
10.75,27.6,1009.4583333333334,224,72.875,100,28.4,14.40844861187174
10.75,27.9,1009.4708333333332,212,73.125,76,28.2,14.59746348569553
10.75,27.9,1009.4458333333332,211,73.375,100,28.2,15.034247140996069
10.75,27.8,1009.4083333333332,218,73.625,100,28.6,15.088002110157648
10.75,26.9,1009.3666666666668,260,73.875,99,28.5,14.89775809157415
10.75,27.6,1009.3666666666668,227,74.125,100,28.5,13.401442254797107
10.75,27.6,1009.3666666666668,224,74.375,100,28.4,11.892694534336185
10.75,28.0,1009.3375,213,74.625,55,28.2,11.837414570522956
10.75,27.6,1009.3166666666666,211,74.875,95,28.1,10.30756087010285
10.75,27.6,1009.3083333333334,217,75.125,100,28.4,8.827802493718348
10.75,26.8,1009.325,259,75.375,99,28.5,8.820357961780067
10.75,27.8,1009.325,226,75.625,100,28.5,8.838780144847583
10.75,27.6,1009.3166666666666,224,76.125,100,28.4,8.810875093203666
10.75,27.9,1009.2583333333332,213,76.375,64,28.1,8.739847106154452
10.75,27.5,1009.2083333333334,211,76.625,98,28.1,8.668819119105237
10.75,27.6,1008.7791666666668,217,76.875,100,28.4,8.605782328248319
10.75,26.8,1008.2208333333332,258,77.125,100,28.4,8.448810716135297
10.75,27.6,1007.5291666666668,226,77.375,100,28.5,8.196306043527713
10.75,27.5,1007.0375,223,77.625,100,28.4,7.943801370920128
10.75,27.9,1006.8333333333334,214,77.875,66,28.1,7.691296698312542
10.75,27.8,1006.7625,213,78.125,100,28.2,7.4387920257049585
10.75,27.6,1006.6208333333334,218,78.375,100,28.2,7.1862873530973745
10.75,26.8,1006.4791666666666,256,78.625,100,28.2,6.933782680489791
10.75,27.4,1006.3625,226,78.875,100,28.4,6.681278007882207
10.75,27.6,1006.2291666666666,223,79.125,100,28.4,6.42877333527462
10.75,27.8,1006.175,214,79.375,74,28.1,6.176268662667036
10.75,27.9,1006.2291666666666,215,79.625,100,28.4,5.923763990059451
10.75,27.6,1006.2291666666666,218,79.875,100,28.2,6.676734307648973
10.75,26.5,1006.4375,255,80.125,100,28.4,7.727954904280534
10.75,27.4,1006.3791666666666,226,80.375,100,28.4,7.008709760260292
10.75,27.5,1006.425,222,80.625,100,28.2,7.27632052766392
10.75,27.8,1006.4416666666666,215,80.875,77,28.2,8.529812469267226
10.75,27.9,1006.4125,215,81.125,100,28.2,7.798527623748335
10.75,27.8,1006.4041666666668,218,81.375,100,28.4,6.07006542179446
10.75,26.2,1006.4,254,81.625,100,28.2,5.338511902224841
10.75,27.6,1006.4041666666668,225,81.875,100,28.2,5.570566741046876
10.75,27.6,1006.4,222,82.125,100,28.1,6.441806886166232
10.75,27.9,1006.3958333333334,216,82.375,77,28.2,7.93660214136604
10.75,27.9,1006.4083333333332,216,82.625,100,28.2,9.793708319279729
10.75,27.6,1006.45,219,82.875,100,28.2,12.013060260797976
10.75,26.1,1006.525,252,83.125,100,28.1,11.345323058063762
10.75,27.6,1006.5791666666668,224,83.375,100,28.4,9.595359827725115
10.75,27.5,1006.6083333333332,222,83.625,100,28.2,11.368673139973046
10.75,27.9,1006.6583333333332,216,83.875,81,28.2,13.128819999328964
10.75,27.9,1006.675,217,84.125,100,28.2,13.147927485919078
10.75,27.8,1006.7416666666668,220,84.375,100,28.2,11.498258107355255
10.75,26.2,1006.8125,249,84.625,100,28.1,9.819649190347722
10.75,27.4,1006.8791666666666,223,84.875,100,28.1,9.956565069059941
10.75,27.6,1006.8916666666668,221,85.125,100,28.4,9.956565069059941
10.75,27.9,1006.9458333333332,218,85.375,81,28.2,9.956565069059941
10.75,27.9,1006.9916666666668,219,85.625,100,28.4,9.956565069059941
10.75,27.5,1007.05,222,85.875,100,28.2,9.956565069059941
10.75,26.2,1007.0916666666668,248,86.125,100,28.1,9.956565069059941
10.75,27.2,1007.1541666666668,223,86.375,100,28.1,9.956565069059941
10.75,27.6,1007.2291666666666,220,86.625,100,28.4,9.956565069059941
10.75,27.9,1007.325,219,86.875,79,28.2,9.956565069059941
10.75,27.8,1007.4,220,87.125,98,28.4,9.956565069059941
10.75,27.2,1007.4791666666666,222,87.375,100,28.2,9.956565069059941
