temperature_2m_max,precipitation_probability_max,pressure_msl,longitude,latitude,wind_direction_10m_dominant,temperature_2m_min
27.4,100,1004.8583333333332,80.875,8.75,1,26.5
27.2,100,1004.2458333333334,81.125,8.75,352,27.0
28.6,85,1003.8375,81.375,8.75,262,26.9
28.5,65,1003.0458333333332,81.625,8.75,185,27.5
27.5,100,1002.6625,81.875,8.75,42,26.2
27.4,100,1002.2916666666666,82.125,8.75,27,26.2
27.1,100,1001.4125,82.375,8.75,2,26.5
27.3,100,1001.1166666666668,82.625,8.75,352,26.8
28.8,85,1000.8708333333334,82.875,8.75,258,27.0
28.7,63,1000.675,83.125,8.75,184,27.5
27.8,100,1000.7208333333332,83.375,8.75,44,26.2
27.5,100,1000.7875,83.625,8.75,28,26.3
27.1,100,1000.9541666666668,83.875,8.75,5,26.6
27.3,98,1001.3583333333332,84.125,8.75,353,26.8
28.9,70,1001.6583333333332,84.375,8.75,253,27.2
28.9,60,1001.8583333333332,84.625,8.75,183,27.5
27.9,100,1002.4833333333332,84.875,8.75,48,26.4
27.6,100,1002.7666666666668,85.125,8.75,32,26.5
27.5,100,1003.0541666666668,85.375,8.75,13,27.0
27.5,100,1003.4083333333332,85.625,8.75,9,27.0
28.9,75,1003.85,85.875,8.75,237,27.3
28.5,71,1004.2083333333334,86.125,8.75,179,27.6
28.0,100,1004.4375,86.375,8.75,50,26.5
27.5,100,1004.8791666666666,86.625,8.75,34,26.6
27.7,100,1005.0833333333334,86.875,8.75,17,27.0
27.6,100,1005.2625,87.125,8.75,13,26.9
29.0,75,1005.4958333333334,87.375,8.75,227,27.4
28.6,60,1005.75,87.625,8.75,178,27.7
28.0,95,1005.95,87.875,8.75,51,26.6
27.5,100,1006.0791666666668,88.125,8.75,37,26.8
27.9,100,1006.225,88.375,8.75,21,26.9
27.8,100,1006.4666666666668,88.625,8.75,17,26.6
28.5,78,1008.3083333333334,77.25,8.875,220,27.4
28.6,60,1005.825,80.0,8.875,177,27.7
28.1,95,1004.5416666666666,81.0,8.875,56,26.6
27.9,100,1008.5791666666668,68.875,9.0,45,27.2
28.0,100,1008.5,69.125,9.0,31,26.9
28.1,95,1008.4375,69.375,9.0,43,26.5
28.5,75,1008.4041666666668,69.625,9.0,210,27.5
28.7,68,1008.3208333333332,69.875,9.0,173,27.8
28.2,98,1008.2458333333334,70.125,9.0,58,26.5
27.9,100,1008.2125,70.375,9.0,50,27.5
27.9,100,1008.1416666666668,70.625,9.0,40,27.0
28.2,93,1008.1,70.875,9.0,79,26.7
28.5,75,1008.1,71.125,9.0,206,27.2
28.6,60,1008.075,71.375,9.0,172,28.1
28.3,98,1008.0333333333332,71.625,9.0,61,26.9
28.0,100,1007.9708333333332,71.875,9.0,55,27.6
28.0,100,1007.925,72.125,9.0,55,27.5
28.1,93,1007.9166666666666,72.375,9.0,118,27.2
28.3,75,1007.8416666666668,72.625,9.0,200,27.4
28.5,60,1007.8166666666666,72.875,9.0,168,28.1
28.4,100,1007.7291666666666,73.125,9.0,64,26.9
28.1,100,1007.6625,73.375,9.0,59,27.6
28.0,100,1007.6,73.625,9.0,65,27.5
28.1,95,1007.5666666666666,73.875,9.0,130,27.5
28.5,78,1007.4916666666668,74.125,9.0,196,27.4
28.6,55,1007.4291666666668,74.375,9.0,164,28.1
28.7,100,1007.375,74.625,9.0,67,27.0
28.2,100,1007.2541666666666,74.875,9.0,65,27.6
28.1,100,1007.1583333333332,75.125,9.0,82,27.6
28.1,100,1007.0916666666668,75.375,9.0,145,27.6
28.6,85,1007.0291666666668,75.625,9.0,194,27.5
28.8,58,1006.9083333333332,75.875,9.0,160,28.0
28.5,100,1006.875,76.125,9.0,69,27.4
28.1,100,1006.9125,76.375,9.0,70,27.8
28.1,100,1007.0541666666668,76.625,9.0,95,27.6
28.2,100,1007.2291666666666,76.875,9.0,143,27.6
28.7,85,1007.5375,77.375,9.0,188,27.5
28.6,58,1007.4125,77.625,9.0,156,28.2
28.5,100,1007.2958333333332,77.875,9.0,70,27.4
28.1,100,1007.1,78.125,9.0,74,27.8
28.2,98,1006.8958333333334,78.875,9.0,102,27.7
28.4,100,1006.7541666666666,79.125,9.0,143,27.7
28.8,88,1006.5166666666668,79.375,9.0,184,27.2
28.7,55,1006.2708333333334,79.625,9.0,154,28.0
28.5,100,1005.7416666666668,80.125,9.0,73,27.4
28.1,100,1005.7041666666668,80.375,9.0,79,27.7
28.3,100,1005.0458333333332,80.625,9.0,111,27.8
28.1,100,1004.5916666666668,80.875,9.0,135,27.5
28.6,95,1003.3625,81.375,9.0,176,27.6
28.7,73,1002.9583333333334,81.625,9.0,152,27.8
28.4,100,1002.3166666666666,81.875,9.0,74,27.5
28.1,100,1001.7791666666668,82.125,9.0,83,27.6
28.3,100,1001.4,82.375,9.0,116,27.8
28.0,100,1000.8375,82.625,9.0,134,27.4
28.5,95,1000.55,82.875,9.0,173,27.5
28.6,73,1000.3375,83.125,9.0,153,27.8
28.5,98,1000.2375,83.375,9.0,75,27.4
28.2,100,1000.3541666666666,83.625,9.0,86,27.6
28.4,100,1000.7791666666668,83.875,9.0,119,27.8
28.1,100,1001.0083333333332,84.125,9.0,134,27.4
28.5,95,1001.3541666666666,84.375,9.0,170,27.5
28.6,65,1001.6666666666666,84.625,9.0,153,27.6
28.4,95,1002.2208333333332,84.875,9.0,76,27.3
28.2,100,1002.6416666666668,85.125,9.0,89,27.6
28.4,100,1002.9333333333334,85.375,9.0,122,27.9
28.2,100,1003.4833333333332,85.625,9.0,133,27.5
28.2,100,1003.7541666666666,85.875,9.0,164,27.4
28.5,71,1004.1041666666666,86.125,9.0,154,27.5
28.4,93,1004.3333333333334,86.375,9.0,77,27.4
28.2,100,1004.7375,86.625,9.0,95,27.7
28.4,100,1005.0083333333332,86.875,9.0,126,27.8
28.2,100,1005.2,87.125,9.0,135,27.6
28.1,100,1005.5708333333332,87.375,9.0,160,27.3
28.5,73,1005.7166666666668,87.625,9.0,152,27.5
28.3,95,1005.8708333333334,87.875,9.0,78,27.2
28.3,100,1006.0666666666666,88.125,9.0,98,27.6
28.5,100,1006.2708333333334,88.375,9.0,127,27.8
28.3,100,1006.4416666666666,88.625,9.0,133,27.8
27.9,100,1008.2875,77.125,9.125,155,27.3
28.7,70,1008.0833333333334,77.25,9.125,150,27.5
28.2,90,1007.0625,78.375,9.125,79,27.2
28.3,100,1007.0625,78.5,9.125,100,27.6
28.5,100,1008.575,68.875,9.25,128,27.8
28.3,100,1008.5541666666668,69.125,9.25,133,27.8
28.0,100,1008.5041666666666,69.375,9.25,152,27.2
28.9,80,1008.4333333333334,69.625,9.25,149,27.4
28.3,88,1008.4125,69.875,9.25,81,27.3
28.4,100,1008.3125,70.125,9.25,105,27.8
28.5,100,1008.2291666666666,70.375,9.25,129,27.9
28.5,100,1008.175,70.625,9.25,133,27.7
28.0,100,1008.1416666666668,70.875,9.25,151,26.9
28.9,65,1008.0958333333332,71.125,9.25,143,27.6
28.5,85,1008.0875,71.375,9.25,81,27.2
28.4,100,1008.05,71.625,9.25,105,27.8
28.5,98,1007.9916666666668,71.875,9.25,128,28.0
28.5,100,1007.9541666666668,72.125,9.25,131,27.7
28.0,100,1007.8833333333332,72.375,9.25,151,27.1
28.6,73,1007.8208333333332,72.625,9.25,140,27.6
28.5,85,1007.775,72.875,9.25,81,27.2
28.4,100,1007.7083333333334,73.125,9.25,107,27.9
28.5,98,1007.6416666666668,73.375,9.25,129,28.0
28.6,100,1007.6041666666666,73.625,9.25,131,27.7
28.0,98,1007.5083333333332,73.875,9.25,150,27.2
28.4,68,1007.4541666666668,74.125,9.25,140,27.6
28.5,93,1007.4166666666666,74.375,9.25,82,27.1
28.5,100,1007.3041666666668,74.625,9.25,109,27.9
28.6,98,1007.2041666666668,74.875,9.25,129,28.0
28.7,100,1007.1416666666668,75.125,9.25,130,27.8
28.1,93,1007.0625,75.375,9.25,146,27.5
28.3,68,1006.9708333333332,75.625,9.25,139,27.5
28.5,90,1006.9,75.875,9.25,83,27.1
28.5,100,1006.8541666666666,76.125,9.25,112,28.0
28.6,95,1007.0458333333332,76.625,9.25,130,28.1
28.8,98,1007.3791666666666,76.875,9.25,131,27.9
28.1,93,1007.4083333333332,77.625,9.25,144,27.6
28.6,70,1007.2875,77.875,9.25,137,27.5
28.5,93,1007.15,78.125,9.25,84,26.9
28.6,98,1007.0791666666668,78.375,9.25,113,28.0
28.8,95,1006.9375,78.875,9.25,129,28.2
28.9,95,1006.8916666666668,79.0,9.25,130,28.0
28.2,90,1006.5166666666668,79.375,9.25,141,27.8
28.5,68,1006.2291666666666,79.625,9.25,135,27.5
28.5,93,1006.0333333333332,79.875,9.25,85,26.8
28.6,98,1005.425,80.375,9.25,114,28.0
28.8,85,1004.8833333333332,80.625,9.25,129,28.2
28.9,93,1004.7,80.75,9.25,130,28.1
28.2,88,1003.85,81.125,9.25,139,27.9
28.3,68,1003.2,81.375,9.25,135,27.5
28.4,100,1002.8083333333334,81.625,9.25,87,27.0
28.6,95,1002.1,81.875,9.25,116,28.0
28.8,85,1001.5,82.125,9.25,129,28.0
29.0,90,1001.1291666666666,82.375,9.25,131,28.2
28.2,90,1000.575,82.625,9.25,137,27.9
28.3,70,1000.1875,82.875,9.25,134,27.5
28.5,100,1000.0916666666668,83.125,9.25,89,26.8
28.6,95,1000.0541666666668,83.375,9.25,115,28.0
29.0,85,1000.2833333333332,83.625,9.25,127,28.1
29.1,90,1000.5333333333332,83.875,9.25,129,28.2
28.2,90,1000.8375,84.125,9.25,133,28.0
28.4,70,1001.075,84.375,9.25,132,27.5
28.7,100,1001.7291666666666,84.625,9.25,90,26.9
28.6,88,1002.0791666666668,84.875,9.25,116,28.0
29.0,83,1002.525,85.125,9.25,127,28.1
29.1,88,1002.9916666666668,85.375,9.25,128,28.2
28.2,85,1003.4125,85.625,9.25,132,28.0
28.4,75,1003.6916666666666,85.875,9.25,131,27.5
28.2,98,1003.9458333333332,86.125,9.25,91,27.1
28.6,88,1004.4333333333334,86.375,9.25,116,27.9
29.1,83,1004.6833333333334,86.625,9.25,126,28.1
29.1,88,1004.9833333333332,86.875,9.25,126,28.2
28.2,80,1005.2875,87.125,9.25,130,28.0
28.3,75,1005.45,87.375,9.25,129,27.4
28.3,98,1005.7,87.625,9.25,93,27.4
28.6,88,1005.8333333333334,87.875,9.25,117,27.8
29.2,83,1006.1125,88.125,9.25,126,28.0
29.1,88,1006.2583333333332,88.375,9.25,124,28.1
28.4,80,1006.375,88.625,9.25,128,28.0
28.2,75,1006.9333333333334,76.375,9.375,128,27.5
29.3,5,1010.45,77.25,9.375,32,27.9
29.0,5,1007.0625,78.625,9.375,28,28.4
29.2,20,1006.8916666666668,79.0,9.375,25,27.6
28.6,13,1005.65,80.125,9.375,7,27.3
28.3,0,1004.775,80.625,9.375,353,27.8
28.9,10,1008.6208333333334,68.875,9.5,344,27.4
29.2,10,1008.5666666666666,69.125,9.5,30,28.0
29.0,8,1008.5166666666668,69.375,9.5,22,28.2
29.2,25,1008.4625,69.625,9.5,23,27.7
29.1,28,1008.4333333333334,69.875,9.5,9,27.4
28.3,0,1008.35,70.125,9.5,350,27.7
28.8,10,1008.275,70.375,9.5,341,27.5
29.1,10,1008.2291666666666,70.625,9.5,29,28.2
29.1,13,1008.1416666666668,70.875,9.5,19,27.9
29.4,28,1008.1166666666668,71.125,9.5,23,27.7
29.2,23,1008.1,71.375,9.5,10,27.5
28.1,0,1008.0583333333334,71.625,9.5,348,27.6
28.7,8,1007.9958333333334,71.875,9.5,339,27.7
29.0,8,1007.9458333333332,72.125,9.5,27,28.4
29.4,15,1007.8791666666666,72.375,9.5,18,27.6
29.3,33,1007.7916666666666,72.625,9.5,23,27.9
29.2,25,1007.7583333333332,72.875,9.5,11,27.5
28.1,0,1007.6916666666666,73.125,9.5,346,27.6
28.5,8,1007.6166666666668,73.375,9.5,338,27.7
29.3,3,1007.5666666666666,73.625,9.5,24,28.4
29.6,15,1007.5041666666666,73.875,9.5,21,28.0
29.4,35,1007.4291666666668,74.125,9.5,22,27.8
29.3,33,1007.3791666666666,74.375,9.5,11,28.0
28.2,0,1007.275,74.625,9.5,343,27.5
28.5,5,1007.1916666666666,74.875,9.5,336,27.5
29.5,3,1007.1333333333332,75.125,9.5,21,28.4
29.6,15,1007.0208333333334,75.375,9.5,23,28.1
29.5,38,1006.95,75.625,9.5,23,27.8
29.5,23,1006.8833333333332,75.875,9.5,11,28.1
28.4,0,1006.8791666666666,76.125,9.5,342,27.6
28.6,5,1006.9041666666668,76.375,9.5,336,27.5
29.6,5,1006.9916666666668,76.625,9.5,19,28.4
29.6,15,1007.2708333333334,76.75,9.5,21,28.0
29.5,38,1009.85,77.125,9.5,23,27.8
29.1,15,1007.9166666666666,77.625,9.5,11,28.1
28.5,0,1007.3125,77.875,9.5,341,27.7
28.6,13,1007.2625,78.125,9.5,336,27.3
29.6,5,1007.1708333333332,78.375,9.5,15,28.4
29.6,10,1007.075,78.625,9.5,19,28.6
29.5,45,1006.9125,78.875,9.5,22,27.8
29.4,10,1006.5416666666666,79.375,9.5,10,28.2
28.4,0,1006.2208333333332,79.625,9.5,340,27.9
28.4,18,1006.0166666666668,79.875,9.5,333,27.2
29.6,3,1005.2583333333332,80.375,9.5,13,28.4
29.5,5,1004.25,80.875,9.5,14,28.7
29.5,45,1003.6583333333332,81.125,9.5,21,27.9
29.3,5,1003.0583333333334,81.375,9.5,8,28.2
28.5,0,1002.6666666666666,81.625,9.5,338,28.0
28.5,11,1002.0541666666668,81.875,9.5,333,27.2
29.6,3,1001.4416666666666,82.125,9.5,12,28.2
29.6,5,1001.0416666666666,82.375,9.5,9,28.7
29.5,43,1000.5166666666668,82.625,9.5,21,27.8
29.3,0,1000.1041666666666,82.875,9.5,6,28.3
28.6,0,999.9791666666666,83.125,9.5,337,27.8
28.8,20,999.9375,83.375,9.5,333,27.2
29.5,3,1000.1333333333332,83.625,9.5,8,27.9
29.6,3,1000.3458333333332,83.875,9.5,6,28.6
29.4,35,1000.7333333333332,84.125,9.5,18,27.9
29.2,3,1001.1833333333334,84.375,9.5,3,28.4
28.9,0,1001.6625,84.625,9.5,334,27.9
28.6,23,1001.9958333333334,84.875,9.5,332,27.5
29.6,3,1002.35,85.125,9.5,6,27.9
29.6,3,1002.9458333333332,85.375,9.5,3,28.5
29.4,38,1003.2416666666668,85.625,9.5,17,27.9
29.1,3,1003.6625,85.875,9.5,2,28.4
28.9,0,1004.0541666666668,86.125,9.5,333,27.8
28.8,25,1004.4041666666668,86.375,9.5,331,27.6
29.6,0,1004.6416666666668,86.625,9.5,4,27.8
29.6,3,1004.8708333333334,86.875,9.5,360,28.5
29.4,38,1005.2708333333334,87.125,9.5,16,28.0
29.1,0,1005.45,87.375,9.5,1,28.4
28.9,0,1005.6791666666668,87.625,9.5,332,27.9
28.8,30,1005.9083333333332,87.875,9.5,330,27.8
29.6,0,1006.0541666666668,88.125,9.5,360,27.9
29.6,3,1006.2541666666666,88.375,9.5,354,28.5
29.5,30,1006.3833333333332,88.625,9.5,14,28.0
29.2,0,1007.1125,76.75,9.625,358,28.1
28.8,0,1008.6833333333334,68.875,9.75,329,27.9
29.0,28,1008.6125,69.125,9.75,330,28.0
29.5,3,1008.5708333333332,69.375,9.75,358,27.9
29.4,5,1008.5416666666666,69.625,9.75,353,28.4
29.5,33,1008.4875,69.875,9.75,13,28.1
29.4,0,1008.4291666666668,70.125,9.75,358,28.2
29.0,0,1008.35,70.375,9.75,327,27.8
29.1,25,1008.2583333333332,70.625,9.75,330,28.0
29.5,5,1008.1958333333332,70.875,9.75,355,27.8
29.4,5,1008.1541666666668,71.125,9.75,350,28.1
29.5,35,1008.1125,71.375,9.75,12,28.1
29.4,0,1008.0541666666668,71.625,9.75,356,28.2
29.1,5,1008.025,71.875,9.75,325,27.9
29.3,35,1007.9,72.125,9.75,330,28.0
29.7,10,1007.8541666666666,72.375,9.75,350,27.8
29.5,5,1007.7916666666666,72.625,9.75,347,28.2
29.5,35,1007.7041666666668,72.875,9.75,9,28.1
29.5,0,1007.6458333333334,73.125,9.75,353,28.3
29.2,5,1007.575,73.375,9.75,323,28.0
29.1,33,1007.5,73.625,9.75,329,28.0
29.6,5,1007.4458333333332,73.875,9.75,348,27.9
29.5,8,1007.3666666666668,74.125,9.75,346,28.4
29.4,33,1007.2916666666666,74.375,9.75,8,28.1
29.4,0,1007.2458333333334,74.625,9.75,351,28.4
29.3,8,1007.1625,74.875,9.75,321,28.1
29.0,36,1007.0875,75.125,9.75,328,28.0
29.5,5,1007.0333333333332,75.375,9.75,347,27.9
29.4,10,1006.9291666666668,75.625,9.75,346,28.1
29.4,33,1006.8708333333334,75.875,9.75,7,28.0
29.4,8,1006.8833333333332,76.375,9.75,350,28.4
29.3,8,1007.0,76.625,9.75,321,28.4
29.1,36,1009.2708333333334,77.0,9.75,327,28.0
29.5,0,1007.9333333333334,77.625,9.75,343,28.2
29.5,20,1007.3791666666666,77.875,9.75,348,28.1
29.4,25,1007.3333333333334,78.125,9.75,2,28.0
29.5,5,1007.2,78.375,9.75,345,28.4
29.5,10,1007.0916666666668,78.625,9.75,319,28.6
29.5,46,1006.95,78.875,9.75,326,28.2
29.4,3,1006.8375,79.0,9.75,341,28.2
29.4,18,1006.575,79.375,9.75,350,28.0
29.4,25,1006.2791666666668,79.625,9.75,359,28.3
29.5,5,1005.7875,80.0,9.75,342,28.4
29.4,5,1005.6416666666668,80.125,9.75,319,28.7
29.5,40,1005.4833333333332,80.25,9.75,325,28.2
29.4,8,1004.7833333333332,80.625,9.75,340,28.2
29.3,28,1003.9958333333334,80.875,9.75,352,27.8
29.3,20,1003.6166666666668,81.125,9.75,355,28.2
29.5,3,1003.2083333333334,81.375,9.75,337,28.5
29.5,10,1002.4333333333334,81.625,9.75,319,28.7
29.5,45,1002.0208333333334,81.875,9.75,324,28.4
29.3,5,1001.4375,82.125,9.75,342,28.2
29.3,30,1001.0666666666666,82.375,9.75,349,27.4
29.3,23,1000.5458333333332,82.625,9.75,348,28.2
29.5,3,1000.2333333333332,82.875,9.75,330,28.5
29.4,15,1000.05,83.125,9.75,317,28.6
29.4,46,999.975,83.375,9.75,323,28.6
29.4,13,1000.15,83.625,9.75,342,28.0
29.2,45,1000.4208333333332,83.875,9.75,349,27.2
29.5,18,1000.8833333333332,84.125,9.75,348,28.4
29.6,3,1001.1958333333332,84.375,9.75,330,28.6
29.4,10,1001.5166666666668,84.625,9.75,316,28.7
29.4,45,1002.025,84.875,9.75,323,28.5
29.4,28,1002.475,85.125,9.75,344,27.9
29.2,48,1002.9333333333334,85.375,9.75,352,27.9
29.3,20,1003.2333333333332,85.625,9.75,348,28.4
29.6,3,1003.775,85.875,9.75,330,28.6
29.5,20,1004.0708333333332,86.125,9.75,317,28.8
29.4,50,1004.3041666666668,86.375,9.75,322,28.6
29.2,30,1004.6708333333332,86.625,9.75,339,28.0
29.2,50,1004.9833333333332,86.875,9.75,358,28.0
29.5,18,1005.25,87.125,9.75,345,28.5
29.6,3,1005.4458333333332,87.375,9.75,332,28.6
29.7,20,1005.6041666666666,87.625,9.75,316,28.7
29.5,55,1005.925,87.875,9.75,319,28.5
29.3,33,1006.075,88.125,9.75,332,28.0
29.2,40,1006.2875,88.375,9.75,355,28.1
29.5,15,1006.4583333333334,88.625,9.75,339,28.6
29.8,3,1006.8708333333334,76.25,9.875,332,28.6
29.8,18,1008.2625,77.375,9.875,317,29.1
29.5,60,1008.7458333333334,68.875,10.0,317,28.5
31.3,30,1008.6416666666668,69.125,10.0,186,23.9
30.9,15,1008.6,69.375,10.0,193,24.3
33.8,0,1008.5625,69.625,10.0,291,23.4
34.3,3,1008.4916666666668,69.875,10.0,295,22.7
33.2,23,1008.45,70.125,10.0,310,23.9
31.6,65,1008.3833333333332,70.375,10.0,313,26.0
31.2,40,1008.2541666666666,70.625,10.0,143,24.0
31.4,20,1008.2125,70.875,10.0,216,24.2
34.3,5,1008.1583333333332,71.125,10.0,291,23.3
34.4,3,1008.1041666666666,71.375,10.0,284,22.2
33.2,20,1008.0541666666668,71.625,10.0,293,25.1
31.7,65,1007.9916666666668,71.875,10.0,308,26.0
30.6,20,1007.8708333333334,72.125,10.0,99,23.1
30.3,13,1007.8208333333332,72.375,10.0,188,23.4
34.3,0,1007.775,72.625,10.0,291,22.0
34.5,0,1007.6583333333332,72.875,10.0,357,21.3
32.5,10,1007.625,73.125,10.0,280,24.0
30.6,60,1007.5791666666668,73.375,10.0,320,25.2
29.5,20,1007.4666666666668,73.625,10.0,54,23.0
29.9,13,1007.4125,73.875,10.0,212,23.5
34.6,0,1007.3708333333334,74.125,10.0,257,23.3
34.0,0,1007.2708333333334,74.375,10.0,242,21.9
32.6,10,1007.225,74.625,10.0,243,24.6
30.3,60,1007.1875,74.875,10.0,24,24.5
17.1,53,1007.075,75.125,10.0,71,12.7
19.3,30,1007.025,75.375,10.0,37,14.7
21.2,0,1006.9583333333334,75.625,10.0,2,13.2
20.4,48,1006.85,75.875,10.0,22,12.4
19.0,80,1006.8375,76.375,10.0,354,15.2
17.7,75,1007.0416666666666,76.625,10.0,327,15.6
16.9,53,1008.3291666666668,76.875,10.0,65,13.1
18.3,30,1008.4708333333332,77.375,10.0,61,14.6
20.0,0,1008.2125,77.625,10.0,34,14.4
20.0,48,1007.6041666666666,77.875,10.0,33,14.2
19.9,80,1007.35,78.125,10.0,16,15.8
18.3,75,1007.2708333333334,78.375,10.0,351,15.7
26.6,43,1007.1541666666668,78.625,10.0,120,22.9
28.3,25,1007.0416666666666,78.875,10.0,98,22.5
29.9,3,1006.7416666666668,79.125,10.0,84,21.4
28.5,20,1006.7416666666668,79.25,10.0,17,21.8
30.0,28,1006.4333333333334,79.625,10.0,284,22.6
25.6,65,1005.975,79.875,10.0,218,23.2
26.0,58,1005.6666666666666,80.125,10.0,116,22.6
27.1,43,1005.0916666666668,80.375,10.0,60,22.6
28.4,3,1004.5375,80.625,10.0,344,21.0
28.1,40,1004.1583333333332,80.875,10.0,331,22.5
29.5,33,1003.6416666666668,81.125,10.0,285,22.9
25.4,70,1003.0458333333332,81.375,10.0,248,23.1
25.5,65,1002.4916666666668,81.625,10.0,107,23.1
26.6,45,1002.0791666666668,81.875,10.0,23,23.0
28.3,5,1001.6791666666668,82.125,10.0,329,21.7
28.3,33,1001.0458333333332,82.375,10.0,313,23.1
29.5,38,1000.7791666666668,82.625,10.0,283,23.3
26.0,70,1000.525,82.875,10.0,251,23.5
25.5,75,1000.25,83.125,10.0,44,23.2
26.6,58,1000.2208333333332,83.375,10.0,345,23.2
27.0,18,1000.3666666666668,83.625,10.0,337,22.7
28.2,30,1000.5291666666668,83.875,10.0,321,23.5
28.7,50,1000.8416666666668,84.125,10.0,299,23.2
25.6,73,1001.2875,84.375,10.0,265,23.1
24.9,88,1001.5958333333332,84.625,10.0,319,23.1
25.9,70,1002.2291666666666,84.875,10.0,296,23.0
26.9,10,1002.5333333333332,85.125,10.0,337,22.7
27.4,33,1002.9708333333332,85.375,10.0,329,23.1
27.4,50,1003.2666666666668,85.625,10.0,341,22.8
25.8,70,1003.6916666666666,85.875,10.0,312,23.1
24.7,93,1004.075,86.125,10.0,351,22.6
26.3,85,1004.3125,86.375,10.0,339,22.8
26.3,13,1004.7833333333332,86.625,10.0,357,22.3
27.6,25,1005.0083333333332,86.875,10.0,339,22.3
26.2,50,1005.2041666666668,87.125,10.0,324,22.3
25.2,73,1005.4583333333334,87.375,10.0,290,22.6
21.8,80,1005.7125,87.625,10.0,18,20.0
21.8,55,1005.9291666666668,87.875,10.0,17,20.6
23.1,5,1006.0875,88.125,10.0,339,21.0
23.8,23,1006.2875,88.375,10.0,329,21.7
25.3,48,1006.4875,88.625,10.0,299,22.0
24.4,63,1006.8541666666666,76.25,10.125,261,21.1
24.5,100,1012.275,77.125,10.125,360,22.5
24.7,100,1011.4541666666668,77.25,10.125,357,23.1
27.0,25,1008.7666666666668,68.875,10.25,356,24.0
26.6,70,1008.6916666666666,69.125,10.25,337,24.6
29.0,45,1008.6166666666668,69.375,10.25,260,23.8
26.6,68,1008.5875,69.625,10.25,224,23.3
24.3,100,1008.5208333333334,69.875,10.25,354,22.1
24.0,100,1008.4458333333332,70.125,10.25,354,23.1
26.0,25,1008.3583333333332,70.375,10.25,346,22.5
25.9,70,1008.2916666666666,70.625,10.25,339,22.8
28.5,45,1008.2083333333334,70.875,10.25,269,23.4
27.5,68,1008.1375,71.125,10.25,224,23.6
24.8,100,1008.1125,71.375,10.25,351,22.5
24.4,100,1008.0208333333334,71.625,10.25,354,23.2
25.8,40,1007.9375,71.875,10.25,343,22.8
25.2,70,1007.8833333333332,72.125,10.25,335,23.1
28.3,55,1007.8,72.375,10.25,268,23.9
28.0,75,1007.725,72.625,10.25,221,23.7
24.7,100,1007.6625,72.875,10.25,347,23.3
24.9,100,1007.5875,73.125,10.25,351,23.4
25.7,68,1007.5083333333332,73.375,10.25,341,23.2
25.4,73,1007.475,73.625,10.25,332,23.1
28.0,50,1007.4,73.875,10.25,267,23.9
28.2,70,1007.3333333333334,74.125,10.25,212,24.1
24.9,100,1007.25,74.375,10.25,344,23.3
25.1,100,1007.2125,74.625,10.25,353,23.8
25.4,68,1007.15,74.875,10.25,335,23.0
25.1,73,1007.0583333333334,75.125,10.25,329,23.1
27.4,50,1007.025,75.375,10.25,276,24.2
27.9,70,1006.9416666666666,75.625,10.25,208,24.4
27.4,100,1006.8875,75.875,10.25,22,25.8
27.4,100,1006.85,76.375,10.25,23,25.7
27.6,80,1007.5666666666666,76.625,10.25,349,25.8
27.4,78,1011.7083333333334,77.375,10.25,341,26.1
28.4,55,1010.15,77.625,10.25,281,25.8
28.2,60,1008.6166666666668,78.0,10.25,205,27.5
27.4,100,1008.2458333333334,78.125,10.25,32,26.0
27.0,100,1007.6041666666666,78.375,10.25,23,25.6
27.7,90,1007.3541666666666,78.625,10.25,355,25.9
27.4,100,1007.1,78.875,10.25,350,26.4
28.4,83,1006.9,79.125,10.25,283,26.2
28.5,68,1005.625,80.125,10.25,197,27.5
27.1,100,1005.0666666666666,80.375,10.25,36,26.2
27.1,100,1004.5625,80.625,10.25,24,25.7
27.5,90,1004.2291666666666,80.875,10.25,360,26.7
27.4,100,1003.7375,81.125,10.25,357,26.8
28.4,83,1003.1541666666668,81.375,10.25,276,26.4
28.5,68,1002.7833333333332,81.625,10.25,187,27.5
27.3,100,1002.2125,81.875,10.25,39,26.3
27.1,100,1001.6666666666666,82.125,10.25,26,25.9
27.3,98,1001.3666666666668,82.375,10.25,3,26.8
27.3,100,1000.9958333333334,82.625,10.25,359,26.9
28.4,88,1000.7833333333332,82.875,10.25,273,26.5
28.4,68,1000.5,83.125,10.25,182,27.5
27.5,100,1000.625,83.375,10.25,43,26.4
27.3,100,1000.675,83.625,10.25,29,26.1
27.1,100,1000.9166666666666,83.875,10.25,6,26.5
27.3,100,1001.1041666666666,84.125,10.25,4,26.6
28.5,88,1001.5291666666668,84.375,10.25,266,26.9
28.5,73,1001.875,84.625,10.25,179,27.3
27.7,100,1002.1666666666666,84.875,10.25,46,26.4
27.5,100,1002.6,85.125,10.25,32,26.2
27.2,100,1002.8958333333334,85.375,10.25,10,26.8
27.3,100,1003.5041666666666,85.625,10.25,9,26.8
28.7,88,1003.7833333333332,85.875,10.25,251,27.0
28.8,73,1004.1458333333334,86.125,10.25,178,27.4
27.8,100,1004.5125,86.375,10.25,47,26.5
27.6,100,1004.7375,86.625,10.25,33,26.4
27.4,100,1005.025,86.875,10.25,13,26.9
27.4,100,1005.2125,87.125,10.25,15,27.0
28.9,78,1005.575,87.375,10.25,239,27.2
28.6,68,1005.7541666666666,87.625,10.25,177,27.5
