temperature_2m_max,precipitation_probability_max,pressure_msl,longitude,latitude,wind_direction_10m_dominant,temperature_2m_min
25.7,3,1009.0625,69.125,9.25,55,18.7
26.0,0,1008.9583333333334,69.375,9.25,55,18.9
27.9,0,1008.8375,69.625,9.25,32,18.0
25.3,13,1008.775,69.875,9.25,27,19.0
23.6,25,1008.6875,70.125,9.25,10,20.5
22.8,53,1008.6041666666666,70.375,9.25,1,20.8
23.7,3,1008.5583333333334,70.625,9.25,56,18.4
24.4,3,1008.475,70.875,9.25,58,18.7
26.8,0,1008.3791666666666,71.125,9.25,34,18.3
23.5,18,1008.325,71.375,9.25,29,19.6
21.9,40,1008.2541666666666,71.625,9.25,10,20.0
21.9,65,1008.1625,71.875,9.25,8,20.2
23.6,8,1008.1083333333332,72.125,9.25,39,19.1
24.4,5,1008.0333333333332,72.375,9.25,40,19.2
26.2,0,1007.9625,72.625,9.25,16,18.0
23.3,23,1007.8916666666668,72.875,9.25,9,19.6
22.1,53,1007.8,73.125,9.25,356,20.1
21.7,65,1007.7083333333334,73.375,9.25,1,20.5
24.1,8,1007.6541666666668,73.625,9.25,39,20.3
25.3,5,1007.55,73.875,9.25,44,20.2
26.7,0,1007.4375,74.125,9.25,21,19.1
23.9,28,1007.3958333333334,74.375,9.25,13,21.3
22.2,50,1007.2916666666666,74.625,9.25,357,20.7
22.4,65,1007.2083333333334,74.875,9.25,4,21.1
23.2,18,1007.1666666666666,75.125,9.25,30,20.2
24.1,3,1007.0666666666666,75.375,9.25,37,20.3
25.9,0,1006.9958333333334,75.625,9.25,11,18.8
23.3,53,1006.9333333333334,75.875,9.25,357,21.2
21.8,65,1006.9291666666668,76.125,9.25,344,20.4
22.5,75,1006.9708333333332,76.625,9.25,10,21.1
24.3,40,1007.2375,76.875,9.25,2,20.9
25.7,15,1006.95,77.625,9.25,10,20.9
26.6,5,1006.8375,77.875,9.25,2,19.9
24.3,55,1006.7041666666668,78.125,9.25,348,21.8
22.7,80,1006.6416666666668,78.375,9.25,343,21.1
23.5,78,1006.5541666666668,78.875,9.25,357,21.9
24.3,20,1006.5166666666668,79.0,9.25,11,20.8
25.4,5,1006.2958333333332,79.375,9.25,20,20.9
26.3,5,1006.075,79.625,9.25,8,20.0
23.7,45,1005.9208333333332,79.875,9.25,0,21.7
22.3,78,1005.4583333333334,80.375,9.25,348,21.2
24.2,73,1004.9875,80.625,9.25,8,22.2
22.5,43,1004.8791666666666,80.75,9.25,13,20.2
23.8,13,1004.2541666666666,81.125,9.25,24,21.0
24.7,5,1003.6958333333332,81.375,9.25,3,20.3
22.6,85,1003.3958333333334,81.625,9.25,0,21.2
22.8,93,1002.6708333333332,81.875,9.25,0,20.8
23.1,87,1002.4,82.125,9.25,54,22.2
24.2,68,1002.2041666666668,82.375,9.25,353,23.4
26.6,25,1001.9041666666668,82.625,9.25,11,23.0
27.3,15,1001.9791666666666,82.875,9.25,354,22.4
24.4,95,1001.9791666666666,83.125,9.25,343,23.4
24.8,100,1001.95,83.375,9.25,356,23.0
25.7,85,1002.2416666666668,83.625,9.25,45,24.0
24.6,80,1002.3791666666666,83.875,9.25,329,23.5
27.1,28,1002.5916666666668,84.125,9.25,347,23.3
26.8,13,1002.7208333333332,84.375,9.25,334,22.3
24.6,98,1003.2333333333332,84.625,9.25,323,23.3
26.1,100,1003.55,84.875,9.25,351,22.4
26.2,93,1003.9416666666666,85.125,9.25,78,24.6
25.9,93,1004.4041666666668,85.375,9.25,353,24.5
27.5,30,1004.7833333333332,85.625,9.25,9,24.6
26.6,30,1004.9916666666668,85.875,9.25,348,22.8
26.1,100,1005.2,86.125,9.25,342,23.8
26.7,100,1005.5333333333332,86.375,9.25,18,24.9
27.0,86,1005.7083333333334,86.625,9.25,97,25.8
27.3,93,1005.9166666666666,86.875,9.25,22,25.5
27.5,30,1006.1708333333332,87.125,9.25,28,26.2
27.5,30,1006.3125,87.375,9.25,7,25.4
26.9,100,1006.5,87.625,9.25,14,26.1
27.0,100,1006.6375,87.875,9.25,33,26.0
26.9,86,1006.9083333333332,88.125,9.25,105,26.2
28.0,98,1007.025,88.375,9.25,41,26.8
28.0,20,1007.1375,88.625,9.25,34,27.3
27.5,73,1006.9291666666668,76.375,9.375,18,26.8
27.1,100,1010.375,77.25,9.375,30,26.8
27.3,100,1006.6666666666666,78.625,9.375,49,26.3
27.5,88,1006.5166666666668,79.0,9.375,123,27.0
28.0,93,1005.5291666666668,80.125,9.375,44,26.7
27.9,10,1004.8291666666668,80.625,9.375,37,27.3
27.8,88,1009.1708333333332,68.875,9.5,22,27.0
27.2,100,1009.0916666666668,69.125,9.5,34,26.8
27.2,100,1008.9708333333332,69.375,9.5,56,26.3
27.6,85,1008.8791666666666,69.625,9.5,123,27.0
27.9,85,1008.8125,69.875,9.5,46,26.6
27.9,25,1008.7125,70.125,9.5,38,27.3
27.9,93,1008.6291666666666,70.375,9.5,25,26.8
27.1,98,1008.5791666666668,70.625,9.5,39,26.8
27.2,100,1008.4791666666666,70.875,9.5,63,26.2
27.8,85,1008.3958333333334,71.125,9.5,123,27.1
27.8,85,1008.3416666666668,71.375,9.5,46,26.9
28.0,25,1008.2416666666668,71.625,9.5,38,27.3
28.2,93,1008.1625,71.875,9.5,28,26.9
27.1,98,1008.1,72.125,9.5,44,26.9
27.2,100,1008.0291666666668,72.375,9.5,71,26.3
27.9,85,1007.9458333333332,72.625,9.5,126,27.1
27.8,85,1007.8791666666666,72.875,9.5,47,26.9
28.0,40,1007.7875,73.125,9.5,38,27.2
28.0,90,1007.6958333333332,73.375,9.5,30,26.9
27.3,100,1007.6333333333332,73.625,9.5,49,26.8
27.3,100,1007.5375,73.875,9.5,77,26.5
27.9,88,1007.4291666666668,74.125,9.5,127,27.1
27.8,83,1007.35,74.375,9.5,48,26.8
28.0,53,1007.2875,74.625,9.5,40,27.2
27.6,98,1007.2083333333334,74.875,9.5,34,26.9
27.4,100,1007.1458333333334,75.125,9.5,55,26.7
27.6,100,1007.05,75.375,9.5,84,26.7
27.9,83,1006.9875,75.625,9.5,126,27.0
27.6,83,1006.95,75.875,9.5,49,26.8
27.9,53,1006.9208333333332,76.125,9.5,41,27.2
27.5,98,1006.9125,76.375,9.5,39,27.2
27.6,100,1006.9583333333334,76.625,9.5,58,26.6
28.0,100,1007.1791666666668,76.75,9.5,94,27.1
28.0,83,1009.7791666666668,77.125,9.5,127,27.0
27.7,83,1007.5333333333332,77.625,9.5,51,27.0
28.1,75,1006.8708333333334,77.875,9.5,43,27.2
27.6,100,1006.8458333333332,78.125,9.5,45,27.2
27.6,100,1006.775,78.375,9.5,62,26.8
28.0,98,1006.6791666666668,78.625,9.5,100,27.2
28.0,78,1006.5458333333332,78.875,9.5,126,27.1
27.8,85,1006.2833333333332,79.375,9.5,52,26.9
28.0,80,1006.0208333333334,79.625,9.5,44,27.2
27.5,100,1005.8416666666668,79.875,9.5,48,27.1
27.8,100,1005.1041666666666,80.375,9.5,65,26.8
28.1,98,1004.25,80.875,9.5,104,27.2
28.0,85,1003.7916666666666,81.125,9.5,126,27.1
28.1,90,1003.2,81.375,9.5,52,26.8
27.9,85,1002.8666666666668,81.625,9.5,45,27.1
27.5,100,1002.4708333333332,81.875,9.5,52,27.0
28.0,100,1001.9666666666668,82.125,9.5,69,26.8
28.2,98,1001.7666666666668,82.375,9.5,107,27.2
27.9,88,1001.6791666666668,82.625,9.5,127,27.2
28.5,95,1001.2291666666666,82.875,9.5,54,27.0
27.9,95,1001.275,83.125,9.5,48,27.0
27.6,100,1001.3208333333332,83.375,9.5,58,26.9
28.2,100,1001.6375,83.625,9.5,78,26.9
28.3,100,1001.8458333333332,83.875,9.5,113,27.2
28.0,75,1002.1583333333332,84.125,9.5,128,27.2
28.4,93,1002.6458333333334,84.375,9.5,54,27.1
27.9,95,1003.025,84.625,9.5,49,27.0
27.6,100,1003.3666666666668,84.875,9.5,61,26.9
28.5,100,1003.6416666666668,85.125,9.5,81,27.1
28.2,100,1004.2458333333334,85.375,9.5,112,27.3
27.8,78,1004.5375,85.625,9.5,127,27.2
28.4,95,1004.8791666666666,85.875,9.5,55,27.0
27.8,100,1005.2291666666666,86.125,9.5,51,27.0
27.7,100,1005.4791666666666,86.375,9.5,64,26.7
28.5,100,1005.65,86.625,9.5,86,27.5
28.1,98,1005.8208333333332,86.875,9.5,113,27.2
27.8,83,1006.1083333333332,87.125,9.5,127,27.0
28.3,100,1006.2541666666666,87.375,9.5,57,27.2
27.8,100,1006.475,87.625,9.5,54,26.5
28.0,100,1006.7083333333334,87.875,9.5,68,26.6
28.5,100,1006.8375,88.125,9.5,91,27.5
27.9,98,1006.9916666666668,88.375,9.5,118,27.4
28.0,83,1007.0958333333332,88.625,9.5,128,27.0
28.5,98,1007.0625,76.75,9.625,58,27.0
27.6,100,1009.2416666666668,68.875,9.75,55,26.5
28.1,100,1009.1541666666668,69.125,9.75,72,26.6
28.5,100,1009.0333333333332,69.375,9.75,93,27.6
28.0,100,1008.9583333333334,69.625,9.75,120,27.5
28.3,85,1008.8666666666668,69.875,9.75,129,26.9
28.8,98,1008.775,70.125,9.75,59,27.0
27.6,100,1008.6958333333332,70.375,9.75,57,26.5
28.1,100,1008.5958333333332,70.625,9.75,78,26.6
28.6,98,1008.5083333333332,70.875,9.75,97,28.0
28.5,100,1008.4458333333332,71.125,9.75,122,27.5
28.6,85,1008.3291666666668,71.375,9.75,126,26.9
28.8,100,1008.275,71.625,9.75,60,26.9
27.6,100,1008.2041666666668,71.875,9.75,58,26.5
28.2,100,1008.0875,72.125,9.75,83,26.6
28.6,95,1008.0208333333334,72.375,9.75,99,28.0
28.5,98,1007.9625,72.625,9.75,124,27.3
28.4,80,1007.8416666666668,72.875,9.75,125,27.1
28.6,100,1007.7916666666666,73.125,9.75,62,26.9
27.6,100,1007.6791666666668,73.375,9.75,61,26.1
28.4,100,1007.5833333333334,73.625,9.75,89,26.9
28.7,95,1007.5125,73.875,9.75,102,28.1
28.5,95,1007.4083333333332,74.125,9.75,126,27.1
27.9,85,1007.325,74.375,9.75,124,27.4
28.5,98,1007.2666666666668,74.625,9.75,63,26.5
27.7,100,1007.2041666666668,74.875,9.75,62,26.3
28.4,100,1007.1208333333334,75.125,9.75,91,27.0
28.7,95,1007.0541666666668,75.375,9.75,103,28.0
28.5,95,1006.9791666666666,75.625,9.75,127,27.4
27.6,78,1006.9416666666666,75.875,9.75,124,27.0
28.5,100,1006.9,76.375,9.75,63,26.5
27.8,100,1006.9791666666666,76.625,9.75,64,26.3
28.6,100,1009.3416666666668,77.0,9.75,93,27.0
28.8,88,1007.575,77.625,9.75,104,28.0
28.5,98,1007.0083333333332,77.875,9.75,127,27.5
27.8,88,1007.0,78.125,9.75,124,27.2
28.5,100,1006.8625,78.375,9.75,64,26.4
27.9,100,1006.7375,78.625,9.75,66,26.5
28.5,100,1006.5916666666668,78.875,9.75,96,27.4
28.9,88,1006.4541666666668,79.0,9.75,106,28.0
28.5,98,1006.2458333333334,79.375,9.75,127,27.6
27.8,88,1005.9625,79.625,9.75,124,27.5
28.5,100,1005.4875,80.0,9.75,64,26.4
27.9,100,1005.3833333333332,80.125,9.75,68,26.5
28.5,100,1005.2166666666668,80.25,9.75,97,27.4
28.9,83,1004.6125,80.625,9.75,106,28.1
28.5,95,1003.9041666666668,80.875,9.75,127,27.7
27.8,85,1003.5333333333332,81.125,9.75,124,27.4
28.5,100,1003.0208333333334,81.375,9.75,64,26.5
27.9,100,1002.2125,81.625,9.75,69,26.5
28.6,100,1001.825,81.875,9.75,98,27.3
29.0,83,1001.2625,82.125,9.75,107,28.1
28.5,93,1001.0125,82.375,9.75,126,27.7
27.9,83,1000.925,82.625,9.75,124,27.5
28.7,100,1000.7166666666668,82.875,9.75,65,26.4
27.9,100,1000.7791666666668,83.125,9.75,71,26.5
28.7,100,1001.1041666666666,83.375,9.75,99,27.5
29.0,80,1001.2916666666666,83.625,9.75,107,28.2
28.4,93,1001.375,83.875,9.75,126,27.6
27.9,78,1002.0041666666666,84.125,9.75,123,27.5
28.6,100,1002.325,84.375,9.75,65,26.5
28.0,100,1002.6666666666666,84.625,9.75,74,26.4
28.9,100,1003.1541666666668,84.875,9.75,101,27.5
29.0,75,1003.7041666666668,85.125,9.75,107,28.2
28.4,98,1004.15,85.375,9.75,126,27.6
28.0,75,1004.4416666666666,85.625,9.75,122,27.5
28.8,100,1004.9375,85.875,9.75,65,26.7
27.9,100,1005.1416666666668,86.125,9.75,76,26.6
28.8,100,1005.3333333333334,86.375,9.75,102,27.7
28.7,80,1005.5875,86.625,9.75,108,28.2
28.4,95,1005.8458333333332,86.875,9.75,125,27.7
28.0,75,1006.0708333333332,87.125,9.75,120,27.5
28.7,100,1006.225,87.375,9.75,64,27.0
27.8,100,1006.3875,87.625,9.75,76,26.6
28.9,100,1006.675,87.875,9.75,102,27.6
28.6,73,1006.8,88.125,9.75,108,28.2
28.2,98,1006.9666666666668,88.375,9.75,124,27.6
28.1,73,1007.125,88.625,9.75,118,27.5
28.8,98,1006.8791666666666,76.25,9.875,63,27.0
27.8,100,1007.8375,77.375,9.875,78,26.2
28.9,100,1009.3,68.875,10.0,102,27.7
28.7,70,1009.1541666666668,69.125,10.0,108,28.2
28.3,93,1009.0875,69.375,10.0,123,27.6
28.1,70,1009.0,69.625,10.0,117,27.5
28.9,100,1008.8583333333332,69.875,10.0,64,27.0
27.9,100,1008.7958333333332,70.125,10.0,81,26.0
28.8,100,1008.7166666666668,70.375,10.0,104,27.7
28.7,70,1008.5791666666668,70.625,10.0,108,28.2
28.2,93,1008.5291666666668,70.875,10.0,122,27.6
28.2,70,1008.4708333333332,71.125,10.0,117,27.5
28.9,98,1008.3541666666666,71.375,10.0,65,27.1
27.9,100,1008.2916666666666,71.625,10.0,83,26.2
28.7,100,1008.2166666666668,71.875,10.0,104,27.8
28.9,75,1008.1041666666666,72.125,10.0,108,28.2
28.5,88,1008.0333333333332,72.375,10.0,121,27.6
28.4,75,1007.9666666666668,72.625,10.0,116,27.5
28.8,100,1007.8291666666668,72.875,10.0,65,27.2
28.0,100,1007.7666666666668,73.125,10.0,85,26.1
28.8,100,1007.7,73.375,10.0,105,27.8
29.0,75,1007.5625,73.625,10.0,108,28.2
28.6,88,1007.5,73.875,10.0,120,27.6
28.5,73,1007.4375,74.125,10.0,115,27.6
28.8,98,1007.3125,74.375,10.0,66,27.3
28.0,98,1007.2458333333334,74.625,10.0,87,26.3
28.9,100,1007.1958333333332,74.875,10.0,107,28.0
29.0,75,1007.1,75.125,10.0,108,28.2
28.6,85,1007.0541666666668,75.375,10.0,119,27.8
28.6,73,1007.0,75.625,10.0,114,27.6
28.6,95,1006.9,75.875,10.0,66,27.6
28.0,100,1006.8541666666666,76.375,10.0,88,26.5
29.0,98,1007.0291666666668,76.625,10.0,108,28.1
29.0,70,1008.3416666666668,76.875,10.0,108,28.2
28.7,78,1008.0916666666668,77.375,10.0,118,27.8
28.6,70,1007.875,77.625,10.0,112,27.8
29.0,0,1007.3375,77.875,10.0,33,27.8
28.8,3,1007.0625,78.125,10.0,33,27.8
28.8,3,1006.95,78.375,10.0,36,28.1
28.4,8,1006.8083333333334,78.625,10.0,21,27.8
28.0,0,1006.6666666666666,78.875,10.0,10,27.2
28.0,0,1006.3291666666668,79.125,10.0,1,27.1
29.0,0,1006.3291666666668,79.25,10.0,32,27.8
28.9,3,1006.0291666666668,79.625,10.0,33,27.9
28.8,0,1005.6041666666666,79.875,10.0,36,28.1
28.5,3,1005.3166666666666,80.125,10.0,19,27.8
28.0,0,1004.7541666666666,80.375,10.0,9,27.2
28.0,0,1004.2375,80.625,10.0,359,27.0
29.0,0,1003.875,80.875,10.0,31,27.8
28.9,0,1003.2291666666666,81.125,10.0,33,27.9
28.9,3,1002.6208333333334,81.375,10.0,36,28.1
28.5,3,1001.875,81.625,10.0,18,27.8
28.1,0,1001.4166666666666,81.875,10.0,7,27.2
28.1,3,1001.0458333333332,82.125,10.0,357,27.0
29.0,0,1000.2375,82.375,10.0,29,27.8
29.0,3,1000.1208333333334,82.625,10.0,32,27.8
29.0,5,1000.1,82.875,10.0,35,28.0
28.5,0,1000.2708333333334,83.125,10.0,16,27.8
28.2,0,1000.5,83.375,10.0,5,27.2
28.2,3,1000.7791666666668,83.625,10.0,353,27.1
29.1,0,1001.1,83.875,10.0,28,27.9
29.0,3,1001.675,84.125,10.0,31,27.8
29.0,5,1002.1291666666666,84.375,10.0,34,28.0
28.4,0,1002.4916666666668,84.625,10.0,16,27.8
28.2,0,1003.2291666666666,84.875,10.0,4,27.4
28.2,3,1003.5708333333332,85.125,10.0,352,27.3
29.1,3,1004.0375,85.375,10.0,27,27.8
29.1,3,1004.35,85.625,10.0,31,27.8
29.1,3,1004.7708333333334,85.875,10.0,34,28.0
28.5,0,1005.0791666666668,86.125,10.0,15,27.8
28.3,0,1005.2625,86.375,10.0,3,27.2
28.3,3,1005.6416666666668,86.625,10.0,352,27.2
29.0,0,1005.825,86.875,10.0,24,27.6
29.2,3,1005.9875,87.125,10.0,31,27.6
29.0,3,1006.2291666666666,87.375,10.0,33,28.0
28.5,0,1006.4708333333332,87.625,10.0,14,27.8
28.2,0,1006.6666666666666,87.875,10.0,2,27.4
28.2,3,1006.7833333333332,88.125,10.0,351,27.5
29.0,0,1006.9583333333334,88.375,10.0,23,27.7
29.4,3,1007.1041666666666,88.625,10.0,30,27.8
29.2,3,1006.8791666666666,76.25,10.125,33,28.0
28.7,0,1012.225,77.125,10.125,13,27.7
28.2,0,1011.3708333333334,77.25,10.125,1,27.4
28.2,3,1009.3333333333334,68.875,10.25,351,27.6
29.0,0,1009.2166666666668,69.125,10.25,23,27.8
29.4,8,1009.125,69.375,10.25,29,28.0
29.5,5,1009.0541666666668,69.625,10.25,33,28.1
28.7,0,1008.9416666666666,69.875,10.25,13,27.6
28.4,0,1008.8416666666668,70.125,10.25,359,27.5
28.4,3,1008.725,70.375,10.25,349,27.6
29.2,0,1008.6375,70.625,10.25,23,28.0
29.5,5,1008.5541666666668,70.875,10.25,29,28.2
29.0,3,1008.475,71.125,10.25,32,28.2
28.8,0,1008.4041666666668,71.375,10.25,14,27.9
28.5,0,1008.3083333333334,71.625,10.25,359,27.7
28.3,3,1008.2125,71.875,10.25,347,27.6
29.0,0,1008.1583333333332,72.125,10.25,23,28.0
29.5,5,1008.05,72.375,10.25,30,28.3
29.1,3,1007.9375,72.625,10.25,31,28.5
28.9,0,1007.8708333333334,72.875,10.25,14,27.9
28.5,0,1007.7708333333334,73.125,10.25,359,27.8
28.5,3,1007.6666666666666,73.375,10.25,346,27.6
29.0,3,1007.6,73.625,10.25,23,28.1
29.2,3,1007.4833333333332,73.875,10.25,29,28.5
29.1,3,1007.3791666666666,74.125,10.25,29,28.5
29.1,0,1007.2875,74.375,10.25,15,28.0
28.7,3,1007.2291666666666,74.625,10.25,358,28.0
28.6,3,1007.1666666666666,74.875,10.25,345,28.0
29.1,0,1007.0791666666668,75.125,10.25,22,28.2
29.1,5,1007.0375,75.375,10.25,29,28.5
29.1,3,1006.9875,75.625,10.25,29,28.6
29.4,0,1006.9041666666668,75.875,10.25,16,28.1
28.9,0,1006.8583333333332,76.375,10.25,359,28.0
28.7,8,1007.575,76.625,10.25,346,28.1
29.1,0,1011.5125,77.375,10.25,22,28.3
29.1,8,1010.0333333333332,77.625,10.25,30,28.5
29.2,5,1008.3583333333332,78.0,10.25,28,28.6
29.5,0,1007.9666666666668,78.125,10.25,17,28.2
29.0,0,1007.3083333333334,78.375,10.25,359,28.1
28.7,8,1006.975,78.625,10.25,346,28.1
29.1,0,1006.6416666666668,78.875,10.25,21,28.4
29.2,5,1006.4458333333332,79.125,10.25,30,28.6
29.3,3,1005.2166666666668,80.125,10.25,28,28.6
29.5,0,1004.6791666666668,80.375,10.25,17,28.4
29.1,3,1004.1125,80.625,10.25,360,28.4
29.0,3,1003.625,80.875,10.25,346,28.5
29.2,0,1002.9083333333332,81.125,10.25,21,28.5
29.4,5,1002.2125,81.375,10.25,31,28.6
29.3,3,1001.6833333333334,81.625,10.25,27,28.6
29.6,0,1000.8375,81.875,10.25,19,28.5
29.4,0,1000.2541666666666,82.125,10.25,0,28.5
29.2,3,999.9458333333332,82.375,10.25,347,28.7
29.5,5,999.6208333333334,82.625,10.25,22,28.5
29.5,3,999.6208333333334,82.875,10.25,31,28.6
29.5,8,999.8833333333332,83.125,10.25,26,28.5
29.7,0,999.9708333333332,83.375,10.25,20,28.5
29.4,0,1000.2625,83.625,10.25,360,28.5
29.3,5,1000.9958333333334,83.875,10.25,347,28.8
29.5,5,1001.3708333333334,84.125,10.25,22,28.4
29.4,3,1001.9625,84.375,10.25,27,28.6
29.6,8,1002.5958333333332,84.625,10.25,23,28.3
29.6,0,1002.9916666666668,84.875,10.25,21,28.2
29.5,0,1003.4958333333334,85.125,10.25,359,28.6
29.3,5,1003.85,85.375,10.25,348,28.9
29.6,5,1004.4291666666668,85.625,10.25,22,28.2
29.5,3,1004.7041666666668,85.875,10.25,27,28.5
29.6,5,1005.0375,86.125,10.25,21,28.1
29.6,0,1005.3458333333332,86.375,10.25,21,28.0
29.5,0,1005.5416666666666,86.625,10.25,357,28.5
29.4,10,1005.8125,86.875,10.25,347,28.9
29.5,0,1005.9875,87.125,10.25,22,28.0
29.5,0,1006.3083333333334,87.375,10.25,23,28.2
29.7,0,1006.4625,87.625,10.25,20,28.0
29.5,0,1006.6125,87.875,10.25,20,27.6
29.4,0,1006.7916666666666,88.125,10.25,356,28.5
29.3,10,1006.9416666666666,88.375,10.25,344,28.8
29.4,0,1007.0916666666668,88.625,10.25,14,27.5
29.5,0,1006.8625,76.25,10.375,11,28.0
29.6,0,1009.1291666666666,76.75,10.375,16,27.8
29.6,0,1006.2708333333334,79.25,10.375,19,27.1
29.2,0,1005.9416666666666,79.5,10.375,349,28.3
29.4,10,1005.7083333333334,79.75,10.375,339,28.7
29.5,0,1009.35,68.875,10.5,10,27.5
29.4,0,1009.2791666666668,69.125,10.5,3,28.0
30.0,0,1009.1875,69.375,10.5,16,27.9
30.1,0,1009.0875,69.625,10.5,17,26.9
29.1,0,1009.0083333333332,69.875,10.5,347,28.3
29.4,10,1008.9291666666668,70.125,10.5,338,28.8
34.4,0,1008.7708333333334,70.375,10.5,21,26.0
34.6,0,1008.7125,70.625,10.5,3,27.0
34.3,0,1008.6416666666668,70.875,10.5,51,26.7
35.2,0,1008.5208333333334,71.125,10.5,31,25.9
34.6,5,1008.45,71.375,10.5,348,26.5
34.3,8,1008.3708333333334,71.625,10.5,353,27.7
33.4,0,1008.25,71.875,10.5,65,20.8
33.5,0,1008.175,72.125,10.5,74,23.6
32.9,0,1008.075,72.375,10.5,67,22.2
34.1,0,1007.9625,72.625,10.5,70,21.8
34.4,5,1007.8833333333332,72.875,10.5,58,22.7
34.2,8,1007.7291666666666,73.125,10.5,32,23.8
29.4,0,1007.65,73.375,10.5,66,19.2
29.0,0,1007.575,73.625,10.5,69,20.3
28.9,0,1007.4166666666666,73.875,10.5,56,20.3
29.7,0,1007.3583333333332,74.125,10.5,60,18.8
29.6,5,1007.2791666666668,74.375,10.5,59,21.4
29.5,13,1007.2,74.625,10.5,45,21.4
29.5,0,1007.1333333333332,74.875,10.5,71,16.4
29.0,0,1007.0875,75.125,10.5,73,19.7
29.1,0,1007.025,75.375,10.5,60,18.4
29.6,0,1006.9708333333332,75.625,10.5,62,14.0
29.7,5,1006.8833333333332,76.125,10.5,63,19.1
29.8,13,1008.15,77.375,10.5,46,20.6
28.4,0,1008.2541666666666,77.625,10.5,77,15.6
28.3,0,1007.8166666666666,77.875,10.5,77,18.2
28.5,0,1007.9666666666668,78.125,10.5,62,16.5
28.7,0,1007.5916666666668,78.375,10.5,68,14.0
28.5,5,1006.9125,78.625,10.5,67,18.0
28.5,10,1006.725,78.875,10.5,48,19.6
28.1,0,1006.5,79.125,10.5,73,16.7
28.0,0,1006.0791666666668,79.375,10.5,75,17.8
28.2,0,1005.8166666666666,79.625,10.5,57,16.9
28.6,0,1005.6208333333334,79.875,10.5,63,15.2
28.1,8,1005.1458333333334,80.125,10.5,65,18.2
28.5,13,1004.5666666666666,80.375,10.5,45,19.7
27.8,0,1003.95,80.625,10.5,78,15.0
27.3,0,1003.4958333333334,80.875,10.5,75,18.0
28.5,0,1002.8166666666666,81.125,10.5,62,15.6
28.6,0,1001.9875,81.375,10.5,67,13.8
27.7,13,1001.4125,81.625,10.5,60,18.5
27.1,13,1000.6333333333332,81.875,10.5,41,19.8
28.1,0,999.5958333333332,82.125,10.5,79,16.8
27.2,0,999.2833333333332,82.375,10.5,80,19.0
28.9,0,999.0291666666668,82.625,10.5,58,17.1
28.9,0,999.2166666666668,82.875,10.5,63,15.3
26.9,10,999.3875,83.125,10.5,54,20.1
26.1,20,999.6916666666666,83.375,10.5,29,20.0
26.5,0,1000.2875,83.625,10.5,60,17.0
25.7,0,1000.8458333333332,83.875,10.5,64,19.0
27.5,0,1001.2583333333332,84.125,10.5,40,17.3
27.5,0,1001.6875,84.375,10.5,41,16.6
24.3,10,1002.5666666666666,84.625,10.5,39,19.9
23.5,30,1002.9625,84.875,10.5,23,20.6
27.4,0,1003.4833333333332,85.125,10.5,50,17.6
26.8,0,1003.9958333333334,85.375,10.5,55,20.1
28.0,0,1004.4083333333332,85.625,10.5,25,18.0
27.9,0,1004.675,85.875,10.5,18,16.8
24.5,10,1004.9208333333332,86.125,10.5,19,20.1
23.7,43,1005.3625,86.375,10.5,7,21.2
27.7,0,1005.5583333333334,86.625,10.5,60,18.8
27.2,0,1005.85,86.875,10.5,61,20.3
28.6,0,1006.1,87.125,10.5,33,18.5
28.3,3,1006.2625,87.375,10.5,26,17.3
24.9,13,1006.4791666666666,87.625,10.5,20,20.8
24.0,43,1006.6125,87.875,10.5,4,21.3
26.3,0,1006.8375,88.125,10.5,66,17.8
26.2,0,1006.9625,88.375,10.5,65,19.3
27.9,0,1007.0708333333332,88.625,10.5,44,17.9
26.7,5,1006.9166666666666,76.0,10.625,45,18.8
24.2,18,1007.0958333333332,76.5,10.625,27,20.6
23.8,43,1008.0583333333334,77.0,10.625,11,20.9
25.7,0,1008.1875,77.125,10.625,53,18.7
26.2,0,1009.3875,68.875,10.75,52,19.1
28.2,0,1009.325,69.125,10.75,27,17.9
26.4,13,1009.2166666666668,69.375,10.75,23,18.7
23.8,30,1009.1208333333334,69.625,10.75,12,20.4
23.5,53,1009.0416666666666,69.875,10.75,4,20.8
25.5,0,1008.9166666666666,70.125,10.75,55,19.1
25.9,0,1008.8041666666668,70.375,10.75,54,19.4
28.0,0,1008.7458333333334,70.625,10.75,33,18.4
25.6,10,1008.6458333333334,70.875,10.75,29,19.6
23.7,28,1008.5625,71.125,10.75,16,21.0
23.3,55,1008.4833333333332,71.375,10.75,6,20.9
25.0,3,1008.3833333333332,71.625,10.75,68,18.5
25.5,0,1008.2708333333334,71.875,10.75,65,19.3
27.9,0,1008.2166666666668,72.125,10.75,40,18.2
25.1,18,1008.0791666666668,72.375,10.75,33,20.2
23.2,40,1007.9875,72.625,10.75,10,21.2
22.7,65,1007.9,72.875,10.75,8,21.3
24.3,3,1007.775,73.125,10.75,47,19.8
25.3,0,1007.6458333333334,73.375,10.75,51,19.9
27.5,0,1007.5708333333332,73.625,10.75,22,18.4
24.4,30,1007.45,73.875,10.75,14,20.5
22.7,45,1007.3458333333332,74.125,10.75,358,20.8
22.4,75,1007.2708333333334,74.375,10.75,6,21.0
24.3,3,1007.1958333333332,74.625,10.75,35,20.2
25.3,3,1007.1291666666666,74.875,10.75,39,20.1
27.1,0,1007.0583333333334,75.125,10.75,15,18.5
24.2,43,1006.9916666666668,75.375,10.75,9,21.5
